RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
112,,Add,Column,"-47.62035526, 26.83269118, 129.00000000","-47.36708949, 25.39801054, 139.00000000",,
113,,Add,Beam,"-25.39801054, -47.36708949, 139.00000000","47.36708949, -25.39801054, 139.00000000",,
114,,Add,Beam,"47.36708949, -25.39801054, 139.00000000","25.39801054, 47.36708949, 139.00000000",,
115,,Add,Beam,"25.39801054, 47.36708949, 139.00000000","-47.36708949, 25.39801054, 139.00000000",,
116,,Add,Beam,"-47.36708949, 25.39801054, 139.00000000","-25.39801054, -47.36708949, 139.00000000",,
117,,Add,Column,"-25.39801054, -47.36708949, 139.00000000","-23.98901238, -47.08108772, 149.00000000",,
118,,Add,Column,"47.36708949, -25.39801054, 139.00000000","47.08108772, -23.98901238, 149.00000000",,
119,,Add,Column,"25.39801054, 47.36708949, 139.00000000","23.98901238, 47.08108772, 149.00000000",,
120,,Add,Column,"-47.36708949, 25.39801054, 139.00000000","-47.08108772, 23.98901238, 149.00000000",,
121,,Add,Beam,"-23.98901238, -47.08108772, 149.00000000","47.08108772, -23.98901238, 149.00000000",,
122,,Add,Beam,"47.08108772, -23.98901238, 149.00000000","23.98901238, 47.08108772, 149.00000000",,
123,,Add,Beam,"23.98901238, 47.08108772, 149.00000000","-47.08108772, 23.98901238, 149.00000000",,
124,,Add,Beam,"-47.08108772, 23.98901238, 149.00000000","-23.98901238, -47.08108772, 149.00000000",,
125,,Add,Column,"-23.98901238, -47.08108772, 149.00000000","-22.60649575, -46.76378253, 159.00000000",,
126,,Add,Column,"47.08108772, -23.98901238, 149.00000000","46.76378253, -22.60649575, 159.00000000",,
127,,Add,Column,"23.98901238, 47.08108772, 149.00000000","22.60649575, 46.76378253, 159.00000000",,
128,,Add,Column,"-47.08108772, 23.98901238, 149.00000000","-46.76378253, 22.60649575, 159.00000000",,
129,,Add,Beam,"-22.60649575, -46.76378253, 159.00000000","46.76378253, -22.60649575, 159.00000000",,
130,,Add,Beam,"46.76378253, -22.60649575, 159.00000000","22.60649575, 46.76378253, 159.00000000",,
131,,Add,Beam,"22.60649575, 46.76378253, 159.00000000","-46.76378253, 22.60649575, 159.00000000",,
132,,Add,Beam,"-46.76378253, 22.60649575, 159.00000000","-22.60649575, -46.76378253, 159.00000000",,
133,,Add,Column,"-22.60649575, -46.76378253, 159.00000000","-21.25118901, -46.41662254, 169.00000000",,
134,,Add,Column,"46.76378253, -22.60649575, 159.00000000","46.41662254, -21.25118901, 169.00000000",,
135,,Add,Column,"22.60649575, 46.76378253, 159.00000000","21.25118901, 46.41662254, 169.00000000",,
136,,Add,Column,"-46.76378253, 22.60649575, 159.00000000","-46.41662254, 21.25118901, 169.00000000",,
137,,Add,Beam,"-21.25118901, -46.41662254, 169.00000000","46.41662254, -21.25118901, 169.00000000",,
138,,Add,Beam,"46.41662254, -21.25118901, 169.00000000","21.25118901, 46.41662254, 169.00000000",,
139,,Add,Beam,"21.25118901, 46.41662254, 169.00000000","-46.41662254, 21.25118901, 169.00000000",,
140,,Add,Beam,"-46.41662254, 21.25118901, 169.00000000","-21.25118901, -46.41662254, 169.00000000",,
141,,Add,Column,"-21.25118901, -46.41662254, 169.00000000","-19.92374963, -46.04106888, 179.00000000",,
142,,Add,Column,"46.41662254, -21.25118901, 169.00000000","46.04106888, -19.92374963, 179.00000000",,
143,,Add,Column,"21.25118901, 46.41662254, 169.00000000","19.92374963, 46.04106888, 179.00000000",,
144,,Add,Column,"-46.41662254, 21.25118901, 169.00000000","-46.04106888, 19.92374963, 179.00000000",,
145,,Add,Beam,"-19.92374963, -46.04106888, 179.00000000","46.04106888, -19.92374963, 179.00000000",,
146,,Add,Beam,"46.04106888, -19.92374963, 179.00000000","19.92374963, 46.04106888, 179.00000000",,
147,,Add,Beam,"19.92374963, 46.04106888, 179.00000000","-46.04106888, 19.92374963, 179.00000000",,
148,,Add,Beam,"-46.04106888, 19.92374963, 179.00000000","-19.92374963, -46.04106888, 179.00000000",,
149,,Add,Column,"-19.92374963, -46.04106888, 179.00000000","-18.62476421, -45.63859152, 189.00000000",,
150,,Add,Column,"46.04106888, -19.92374963, 179.00000000","45.63859152, -18.62476421, 189.00000000",,
151,,Add,Column,"19.92374963, 46.04106888, 179.00000000","18.62476421, 45.63859152, 189.00000000",,
152,,Add,Column,"-46.04106888, 19.92374963, 179.00000000","-45.63859152, 18.62476421, 189.00000000",,
153,,Add,Beam,"-18.62476421, -45.63859152, 189.00000000","45.63859152, -18.62476421, 189.00000000",,
154,,Add,Beam,"45.63859152, -18.62476421, 189.00000000","18.62476421, 45.63859152, 189.00000000",,
155,,Add,Beam,"18.62476421, 45.63859152, 189.00000000","-45.63859152, 18.62476421, 189.00000000",,
156,,Add,Beam,"-45.63859152, 18.62476421, 189.00000000","-18.62476421, -45.63859152, 189.00000000",,
157,,Add,Column,"-18.62476421, -45.63859152, 189.00000000","-17.35474859, -45.21066576, 199.00000000",,
158,,Add,Column,"45.63859152, -18.62476421, 189.00000000","45.21066576, -17.35474859, 199.00000000",,
159,,Add,Column,"18.62476421, 45.63859152, 189.00000000","17.35474859, 45.21066576, 199.00000000",,
160,,Add,Column,"-45.63859152, 18.62476421, 189.00000000","-45.21066576, 17.35474859, 199.00000000",,
161,,Add,Beam,"-17.35474859, -45.21066576, 199.00000000","45.21066576, -17.35474859, 199.00000000",,
162,,Add,Beam,"45.21066576, -17.35474859, 199.00000000","17.35474859, 45.21066576, 199.00000000",,
163,,Add,Beam,"17.35474859, 45.21066576, 199.00000000","-45.21066576, 17.35474859, 199.00000000",,
164,,Add,Beam,"-45.21066576, 17.35474859, 199.00000000","-17.35474859, -45.21066576, 199.00000000",,
165,,Add,Column,"-17.35474859, -45.21066576, 199.00000000","-16.11414825, -44.75876864, 209.00000000",,
166,,Add,Column,"45.21066576, -17.35474859, 199.00000000","44.75876864, -16.11414825, 209.00000000",,
167,,Add,Column,"17.35474859, 45.21066576, 199.00000000","16.11414825, 44.75876864, 209.00000000",,
168,,Add,Column,"-45.21066576, 17.35474859, 199.00000000","-44.75876864, 16.11414825, 209.00000000",,
169,,Add,Beam,"-16.11414825, -44.75876864, 209.00000000","44.75876864, -16.11414825, 209.00000000",,
170,,Add,Beam,"44.75876864, -16.11414825, 209.00000000","16.11414825, 44.75876864, 209.00000000",,
171,,Add,Beam,"16.11414825, 44.75876864, 209.00000000","-44.75876864, 16.11414825, 209.00000000",,
172,,Add,Beam,"-44.75876864, 16.11414825, 209.00000000","-16.11414825, -44.75876864, 209.00000000",,
173,,Add,Column,"-16.11414825, -44.75876864, 209.00000000","-14.90333887, -44.28437539, 219.00000000",,
174,,Add,Column,"44.75876864, -16.11414825, 209.00000000","44.28437539, -14.90333887, 219.00000000",,
175,,Add,Column,"16.11414825, 44.75876864, 209.00000000","14.90333887, 44.28437539, 219.00000000",,
176,,Add,Column,"-44.75876864, 16.11414825, 209.00000000","-44.28437539, 14.90333887, 219.00000000",,
177,,Add,Beam,"-14.90333887, -44.28437539, 219.00000000","44.28437539, -14.90333887, 219.00000000",,
178,,Add,Beam,"44.28437539, -14.90333887, 219.00000000","14.90333887, 44.28437539, 219.00000000",,
179,,Add,Beam,"14.90333887, 44.28437539, 219.00000000","-44.28437539, 14.90333887, 219.00000000",,
180,,Add,Beam,"-44.28437539, 14.90333887, 219.00000000","-14.90333887, -44.28437539, 219.00000000",,
181,,Add,Column,"-14.90333887, -44.28437539, 219.00000000","-13.72262700, -43.78895602, 229.00000000",,
182,,Add,Column,"44.28437539, -14.90333887, 219.00000000","43.78895602, -13.72262700, 229.00000000",,
183,,Add,Column,"14.90333887, 44.28437539, 219.00000000","13.72262700, 43.78895602, 229.00000000",,
184,,Add,Column,"-44.28437539, 14.90333887, 219.00000000","-43.78895602, 13.72262700, 229.00000000",,
185,,Add,Beam,"-13.72262700, -43.78895602, 229.00000000","43.78895602, -13.72262700, 229.00000000",,
186,,Add,Beam,"43.78895602, -13.72262700, 229.00000000","13.72262700, 43.78895602, 229.00000000",,
187,,Add,Beam,"13.72262700, 43.78895602, 229.00000000","-43.78895602, 13.72262700, 229.00000000",,
188,,Add,Beam,"-43.78895602, 13.72262700, 229.00000000","-13.72262700, -43.78895602, 229.00000000",,
189,,Add,Column,"-13.72262700, -43.78895602, 229.00000000","-12.57225102, -43.27397186, 239.00000000",,
190,,Add,Column,"43.78895602, -13.72262700, 229.00000000","43.27397186, -12.57225102, 239.00000000",,
191,,Add,Column,"13.72262700, 43.78895602, 229.00000000","12.57225102, 43.27397186, 239.00000000",,
192,,Add,Column,"-43.78895602, 13.72262700, 229.00000000","-43.27397186, 12.57225102, 239.00000000",,
193,,Add,Beam,"-12.57225102, -43.27397186, 239.00000000","43.27397186, -12.57225102, 239.00000000",,
194,,Add,Beam,"43.27397186, -12.57225102, 239.00000000","12.57225102, 43.27397186, 239.00000000",,
195,,Add,Beam,"12.57225102, 43.27397186, 239.00000000","-43.27397186, 12.57225102, 239.00000000",,
196,,Add,Beam,"-43.27397186, 12.57225102, 239.00000000","-12.57225102, -43.27397186, 239.00000000",,
197,,Add,Column,"-12.57225102, -43.27397186, 239.00000000","-11.45238219, -42.74087221, 249.00000000",,
198,,Add,Column,"43.27397186, -12.57225102, 239.00000000","42.74087221, -11.45238219, 249.00000000",,
199,,Add,Column,"12.57225102, 43.27397186, 239.00000000","11.45238219, 42.74087221, 249.00000000",,
200,,Add,Column,"-43.27397186, 12.57225102, 239.00000000","-42.74087221, 11.45238219, 249.00000000",,
201,,Add,Beam,"-11.45238219, -42.74087221, 249.00000000","42.74087221, -11.45238219, 249.00000000",,
202,,Add,Beam,"42.74087221, -11.45238219, 249.00000000","11.45238219, 42.74087221, 249.00000000",,
203,,Add,Beam,"11.45238219, 42.74087221, 249.00000000","-42.74087221, 11.45238219, 249.00000000",,
204,,Add,Beam,"-42.74087221, 11.45238219, 249.00000000","-11.45238219, -42.74087221, 249.00000000",,
205,,Add,Column,"-11.45238219, -42.74087221, 249.00000000","-10.36312593, -42.19109108, 259.00000000",,
206,,Add,Column,"42.74087221, -11.45238219, 249.00000000","42.19109108, -10.36312593, 259.00000000",,
207,,Add,Column,"11.45238219, 42.74087221, 249.00000000","10.36312593, 42.19109108, 259.00000000",,
208,,Add,Column,"-42.74087221, 11.45238219, 249.00000000","-42.19109108, 10.36312593, 259.00000000",,
209,,Add,Beam,"-10.36312593, -42.19109108, 259.00000000","42.19109108, -10.36312593, 259.00000000",,
210,,Add,Beam,"42.19109108, -10.36312593, 259.00000000","10.36312593, 42.19109108, 259.00000000",,
211,,Add,Beam,"10.36312593, 42.19109108, 259.00000000","-42.19109108, 10.36312593, 259.00000000",,
212,,Add,Beam,"-42.19109108, 10.36312593, 259.00000000","-10.36312593, -42.19109108, 259.00000000",,
213,,Add,Column,"-10.36312593, -42.19109108, 259.00000000","-9.30452321, -41.62604398, 269.00000000",,
214,,Add,Column,"42.19109108, -10.36312593, 259.00000000","41.62604398, -9.30452321, 269.00000000",,
215,,Add,Column,"10.36312593, 42.19109108, 259.00000000","9.30452321, 41.62604398, 269.00000000",,
216,,Add,Column,"-42.19109108, 10.36312593, 259.00000000","-41.62604398, 9.30452321, 269.00000000",,
217,,Add,Beam,"-9.30452321, -41.62604398, 269.00000000","41.62604398, -9.30452321, 269.00000000",,
218,,Add,Beam,"41.62604398, -9.30452321, 269.00000000","9.30452321, 41.62604398, 269.00000000",,
219,,Add,Beam,"9.30452321, 41.62604398, 269.00000000","-41.62604398, 9.30452321, 269.00000000",,
220,,Add,Beam,"-41.62604398, 9.30452321, 269.00000000","-9.30452321, -41.62604398, 269.00000000",,
221,,Add,Column,"-9.30452321, -41.62604398, 269.00000000","-8.27655217, -41.04712481, 279.00000000",,
222,,Add,Column,"41.62604398, -9.30452321, 269.00000000","41.04712481, -8.27655217, 279.00000000",,
223,,Add,Column,"9.30452321, 41.62604398, 269.00000000","8.27655217, 41.04712481, 279.00000000",,
224,,Add,Column,"-41.62604398, 9.30452321, 269.00000000","-41.04712481, 8.27655217, 279.00000000",,
225,,Add,Beam,"-8.27655217, -41.04712481, 279.00000000","41.04712481, -8.27655217, 279.00000000",,
226,,Add,Beam,"41.04712481, -8.27655217, 279.00000000","8.27655217, 41.04712481, 279.00000000",,
227,,Add,Beam,"8.27655217, 41.04712481, 279.00000000","-41.04712481, 8.27655217, 279.00000000",,
228,,Add,Beam,"-41.04712481, 8.27655217, 279.00000000","-8.27655217, -41.04712481, 279.00000000",,
229,,Add,Column,"-8.27655217, -41.04712481, 279.00000000","-7.27912986, -40.45570289, 289.00000000",,
230,,Add,Column,"41.04712481, -8.27655217, 279.00000000","40.45570289, -7.27912986, 289.00000000",,
231,,Add,Column,"8.27655217, 41.04712481, 279.00000000","7.27912986, 40.45570289, 289.00000000",,
232,,Add,Column,"-41.04712481, 8.27655217, 279.00000000","-40.45570289, 7.27912986, 289.00000000",,
233,,Add,Beam,"-7.27912986, -40.45570289, 289.00000000","40.45570289, -7.27912986, 289.00000000",,
234,,Add,Beam,"40.45570289, -7.27912986, 289.00000000","7.27912986, 40.45570289, 289.00000000",,
235,,Add,Beam,"7.27912986, 40.45570289, 289.00000000","-40.45570289, 7.27912986, 289.00000000",,
236,,Add,Beam,"-40.45570289, 7.27912986, 289.00000000","-7.27912986, -40.45570289, 289.00000000",,
237,,Add,Column,"-7.27912986, -40.45570289, 289.00000000","-6.31211411, -39.85312002, 299.00000000",,
238,,Add,Column,"40.45570289, -7.27912986, 289.00000000","39.85312002, -6.31211411, 299.00000000",,
239,,Add,Column,"7.27912986, 40.45570289, 289.00000000","6.31211411, 39.85312002, 299.00000000",,
240,,Add,Column,"-40.45570289, 7.27912986, 289.00000000","-39.85312002, 6.31211411, 299.00000000",,
241,,Add,Beam,"-6.31211411, -39.85312002, 299.00000000","39.85312002, -6.31211411, 299.00000000",,
242,,Add,Beam,"39.85312002, -6.31211411, 299.00000000","6.31211411, 39.85312002, 299.00000000",,
243,,Add,Beam,"6.31211411, 39.85312002, 299.00000000","-39.85312002, 6.31211411, 299.00000000",,
244,,Add,Beam,"-39.85312002, 6.31211411, 299.00000000","-6.31211411, -39.85312002, 299.00000000",,
245,,Add,Column,"-6.31211411, -39.85312002, 299.00000000","-5.37530558, -39.24068774, 309.00000000",,
246,,Add,Column,"39.85312002, -6.31211411, 299.00000000","39.24068774, -5.37530558, 309.00000000",,
247,,Add,Column,"6.31211411, 39.85312002, 299.00000000","5.37530558, 39.24068774, 309.00000000",,
248,,Add,Column,"-39.85312002, 6.31211411, 299.00000000","-39.24068774, 5.37530558, 309.00000000",,
249,,Add,Beam,"-5.37530558, -39.24068774, 309.00000000","39.24068774, -5.37530558, 309.00000000",,
250,,Add,Beam,"39.24068774, -5.37530558, 309.00000000","5.37530558, 39.24068774, 309.00000000",,
251,,Add,Beam,"5.37530558, 39.24068774, 309.00000000","-39.24068774, 5.37530558, 309.00000000",,
252,,Add,Beam,"-39.24068774, 5.37530558, 309.00000000","-5.37530558, -39.24068774, 309.00000000",,
253,,Add,Column,"-5.37530558, -39.24068774, 309.00000000","-4.46844997, -38.61968467, 319.00000000",,
254,,Add,Column,"39.24068774, -5.37530558, 309.00000000","38.61968467, -4.46844997, 319.00000000",,
255,,Add,Column,"5.37530558, 39.24068774, 309.00000000","4.46844997, 38.61968467, 319.00000000",,
256,,Add,Column,"-39.24068774, 5.37530558, 309.00000000","-38.61968467, 4.46844997, 319.00000000",,
257,,Add,Beam,"-4.46844997, -38.61968467, 319.00000000","38.61968467, -4.46844997, 319.00000000",,
258,,Add,Beam,"38.61968467, -4.46844997, 319.00000000","4.46844997, 38.61968467, 319.00000000",,
259,,Add,Beam,"4.46844997, 38.61968467, 319.00000000","-38.61968467, 4.46844997, 319.00000000",,
260,,Add,Beam,"-38.61968467, 4.46844997, 319.00000000","-4.46844997, -38.61968467, 319.00000000",,
