RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
22,,Add,Wall,"49.85130883, -38.66863886, 50.00000000","38.66863886, 49.85130883, 50.00000000",,
23,,Add,Wall,"38.66863886, 49.85130883, 50.00000000","-49.85130883, 38.66863886, 50.00000000",,
24,,Add,Wall,"-49.85130883, 38.66863886, 50.00000000","-38.66863886, -49.85130883, 50.00000000",,
25,,Add,Wall,"-37.05090294, -49.88908313, 60.00000000","49.88908313, -37.05090294, 60.00000000",,
26,,Add,Wall,"49.88908313, -37.05090294, 60.00000000","37.05090294, 49.88908313, 60.00000000",,
27,,Add,Wall,"37.05090294, 49.88908313, 60.00000000","-49.88908313, 37.05090294, 60.00000000",,
28,,Add,Wall,"-49.88908313, 37.05090294, 60.00000000","-37.05090294, -49.88908313, 60.00000000",,
29,,Add,Wall,"-35.45084088, -49.88417916, 70.00000000","49.88417916, -35.45084088, 70.00000000",,
30,,Add,Wall,"49.88417916, -35.45084088, 70.00000000","35.45084088, 49.88417916, 70.00000000",,
31,,Add,Wall,"35.45084088, 49.88417916, 70.00000000","-49.88417916, 35.45084088, 70.00000000",,
32,,Add,Wall,"-49.88417916, 35.45084088, 70.00000000","-35.45084088, -49.88417916, 70.00000000",,
33,,Add,Wall,"-33.86973893, -49.83780740, 80.00000000","49.83780740, -33.86973893, 80.00000000",,
34,,Add,Wall,"49.83780740, -33.86973893, 80.00000000","33.86973893, 49.83780740, 80.00000000",,
35,,Add,Wall,"33.86973893, 49.83780740, 80.00000000","-49.83780740, 33.86973893, 80.00000000",,
36,,Add,Wall,"-49.83780740, 33.86973893, 80.00000000","-33.86973893, -49.83780740, 80.00000000",,
37,,Add,Wall,"-32.30881957, -49.75121927, 90.00000000","49.75121927, -32.30881957, 90.00000000",,
38,,Add,Wall,"49.75121927, -32.30881957, 90.00000000","32.30881957, 49.75121927, 90.00000000",,
39,,Add,Wall,"32.30881957, 49.75121927, 90.00000000","-49.75121927, 32.30881957, 90.00000000",,
40,,Add,Wall,"-49.75121927, 32.30881957, 90.00000000","-32.30881957, -49.75121927, 90.00000000",,
41,,Add,Wall,"-30.76923996, -49.62570378, 100.00000000","49.62570378, -30.76923996, 100.00000000",,
42,,Add,Wall,"49.62570378, -30.76923996, 100.00000000","30.76923996, 49.62570378, 100.00000000",,
43,,Add,Wall,"30.76923996, 49.62570378, 100.00000000","-49.62570378, 30.76923996, 100.00000000",,
44,,Add,Wall,"-49.62570378, 30.76923996, 100.00000000","-30.76923996, -49.62570378, 100.00000000",,
45,,Add,Wall,"-29.25209067, -49.46258406, 110.00000000","49.46258406, -29.25209067, 110.00000000",,
46,,Add,Wall,"49.46258406, -29.25209067, 110.00000000","29.25209067, 49.46258406, 110.00000000",,
47,,Add,Wall,"29.25209067, 49.46258406, 110.00000000","-49.46258406, 29.25209067, 110.00000000",,
48,,Add,Wall,"-49.46258406, 29.25209067, 110.00000000","-29.25209067, -49.46258406, 110.00000000",,
49,,Add,Wall,"-27.75839446, -49.26321392, 120.00000000","49.26321392, -27.75839446, 120.00000000",,
50,,Add,Wall,"49.26321392, -27.75839446, 120.00000000","27.75839446, 49.26321392, 120.00000000",,
51,,Add,Wall,"27.75839446, 49.26321392, 120.00000000","-49.26321392, 27.75839446, 120.00000000",,
52,,Add,Wall,"-49.26321392, 27.75839446, 120.00000000","-27.75839446, -49.26321392, 120.00000000",,
53,,Add,Wall,"-26.28910536, -49.02897430, 130.00000000","49.02897430, -26.28910536, 130.00000000",,
54,,Add,Wall,"49.02897430, -26.28910536, 130.00000000","26.28910536, 49.02897430, 130.00000000",,
55,,Add,Wall,"26.28910536, 49.02897430, 130.00000000","-49.02897430, 26.28910536, 130.00000000",,
56,,Add,Wall,"-49.02897430, 26.28910536, 130.00000000","-26.28910536, -49.02897430, 130.00000000",,
57,,Add,Wall,"-24.84510788, -48.76126974, 140.00000000","48.76126974, -24.84510788, 140.00000000",,
58,,Add,Wall,"48.76126974, -24.84510788, 140.00000000","24.84510788, 48.76126974, 140.00000000",,
59,,Add,Wall,"24.84510788, 48.76126974, 140.00000000","-48.76126974, 24.84510788, 140.00000000",,
60,,Add,Wall,"-48.76126974, 24.84510788, 140.00000000","-24.84510788, -48.76126974, 140.00000000",,
61,,Add,Wall,"-23.42721642, -48.46152477, 150.00000000","48.46152477, -23.42721642, 150.00000000",,
62,,Add,Wall,"48.46152477, -23.42721642, 150.00000000","23.42721642, 48.46152477, 150.00000000",,
63,,Add,Wall,"23.42721642, 48.46152477, 150.00000000","-48.46152477, 23.42721642, 150.00000000",,
64,,Add,Wall,"-48.46152477, 23.42721642, 150.00000000","-23.42721642, -48.46152477, 150.00000000",,
65,,Add,Wall,"-22.03617484, -48.13118032, 160.00000000","48.13118032, -22.03617484, 160.00000000",,
66,,Add,Wall,"48.13118032, -22.03617484, 160.00000000","22.03617484, 48.13118032, 160.00000000",,
67,,Add,Wall,"22.03617484, 48.13118032, 160.00000000","-48.13118032, 22.03617484, 160.00000000",,
68,,Add,Wall,"-48.13118032, 22.03617484, 160.00000000","-22.03617484, -48.13118032, 160.00000000",,
69,,Add,Wall,"-20.67265632, -47.77169012, 170.00000000","47.77169012, -20.67265632, 170.00000000",,
70,,Add,Wall,"47.77169012, -20.67265632, 170.00000000","20.67265632, 47.77169012, 170.00000000",,
71,,Add,Wall,"20.67265632, 47.77169012, 170.00000000","-47.77169012, 20.67265632, 170.00000000",,
72,,Add,Wall,"-47.77169012, 20.67265632, 170.00000000","-20.67265632, -47.77169012, 170.00000000",,
73,,Add,Wall,"-19.33726325, -47.38451713, 180.00000000","47.38451713, -19.33726325, 180.00000000",,
74,,Add,Wall,"47.38451713, -19.33726325, 180.00000000","19.33726325, 47.38451713, 180.00000000",,
75,,Add,Wall,"19.33726325, 47.38451713, 180.00000000","-47.38451713, 19.33726325, 180.00000000",,
76,,Add,Wall,"-47.38451713, 19.33726325, 180.00000000","-19.33726325, -47.38451713, 180.00000000",,
77,,Add,Wall,"-18.03052746, -46.97112992, 190.00000000","46.97112992, -18.03052746, 190.00000000",,
78,,Add,Wall,"46.97112992, -18.03052746, 190.00000000","18.03052746, 46.97112992, 190.00000000",,
79,,Add,Wall,"18.03052746, 46.97112992, 190.00000000","-46.97112992, 18.03052746, 190.00000000",,
80,,Add,Wall,"-46.97112992, 18.03052746, 190.00000000","-18.03052746, -46.97112992, 190.00000000",,
81,,Add,Wall,"-16.75291054, -46.53299914, 200.00000000","46.53299914, -16.75291054, 200.00000000",,
82,,Add,Wall,"46.53299914, -16.75291054, 200.00000000","16.75291054, 46.53299914, 200.00000000",,
83,,Add,Wall,"16.75291054, 46.53299914, 200.00000000","-46.53299914, 16.75291054, 200.00000000",,
84,,Add,Wall,"-46.53299914, 16.75291054, 200.00000000","-16.75291054, -46.53299914, 200.00000000",,
85,,Add,Wall,"-15.50480439, -46.07159400, 210.00000000","46.07159400, -15.50480439, 210.00000000",,
86,,Add,Wall,"46.07159400, -15.50480439, 210.00000000","15.50480439, 46.07159400, 210.00000000",,
87,,Add,Wall,"15.50480439, 46.07159400, 210.00000000","-46.07159400, 15.50480439, 210.00000000",,
88,,Add,Wall,"-46.07159400, 15.50480439, 210.00000000","-15.50480439, -46.07159400, 210.00000000",,
89,,Add,Wall,"-14.28653192, -45.58837881, 220.00000000","45.58837881, -14.28653192, 220.00000000",,
90,,Add,Wall,"45.58837881, -14.28653192, 220.00000000","14.28653192, 45.58837881, 220.00000000",,
91,,Add,Wall,"14.28653192, 45.58837881, 220.00000000","-45.58837881, 14.28653192, 220.00000000",,
92,,Add,Wall,"-45.58837881, 14.28653192, 220.00000000","-14.28653192, -45.58837881, 220.00000000",,
93,,Add,Wall,"-13.09834800, -45.08480953, 230.00000000","45.08480953, -13.09834800, 230.00000000",,
94,,Add,Wall,"45.08480953, -13.09834800, 230.00000000","13.09834800, 45.08480953, 230.00000000",,
95,,Add,Wall,"13.09834800, 45.08480953, 230.00000000","-45.08480953, 13.09834800, 230.00000000",,
96,,Add,Wall,"-45.08480953, 13.09834800, 230.00000000","-13.09834800, -45.08480953, 230.00000000",,
97,,Add,Wall,"-11.94044047, -44.56233048, 240.00000000","44.56233048, -11.94044047, 240.00000000",,
98,,Add,Wall,"44.56233048, -11.94044047, 240.00000000","11.94044047, 44.56233048, 240.00000000",,
99,,Add,Wall,"11.94044047, 44.56233048, 240.00000000","-44.56233048, 11.94044047, 240.00000000",,
100,,Add,Wall,"-44.56233048, 11.94044047, 240.00000000","-11.94044047, -44.56233048, 240.00000000",,
101,,Add,Wall,"-10.81293142, -44.02237100, 250.00000000","44.02237100, -10.81293142, 250.00000000",,
102,,Add,Wall,"44.02237100, -10.81293142, 250.00000000","10.81293142, 44.02237100, 250.00000000",,
103,,Add,Wall,"10.81293142, 44.02237100, 250.00000000","-44.02237100, 10.81293142, 250.00000000",,
104,,Add,Wall,"-44.02237100, 10.81293142, 250.00000000","-10.81293142, -44.02237100, 250.00000000",,
105,,Add,Wall,"-9.71587862, -43.46634228, 260.00000000","43.46634228, -9.71587862, 260.00000000",,
106,,Add,Wall,"43.46634228, -9.71587862, 260.00000000","9.71587862, 43.46634228, 260.00000000",,
107,,Add,Wall,"9.71587862, 43.46634228, 260.00000000","-43.46634228, 9.71587862, 260.00000000",,
108,,Add,Wall,"-43.46634228, 9.71587862, 260.00000000","-9.71587862, -43.46634228, 260.00000000",,
109,,Add,Wall,"-8.64927706, -42.89563429, 270.00000000","42.89563429, -8.64927706, 270.00000000",,
110,,Add,Wall,"42.89563429, -8.64927706, 270.00000000","8.64927706, 42.89563429, 270.00000000",,
111,,Add,Wall,"8.64927706, 42.89563429, 270.00000000","-42.89563429, 8.64927706, 270.00000000",,
112,,Add,Wall,"-42.89563429, 8.64927706, 270.00000000","-8.64927706, -42.89563429, 270.00000000",,
113,,Add,Wall,"-7.61306075, -42.31161272, 280.00000000","42.31161272, -7.61306075, 280.00000000",,
114,,Add,Wall,"42.31161272, -7.61306075, 280.00000000","7.61306075, 42.31161272, 280.00000000",,
115,,Add,Wall,"7.61306075, 42.31161272, 280.00000000","-42.31161272, 7.61306075, 280.00000000",,
116,,Add,Wall,"-42.31161272, 7.61306075, 280.00000000","-7.61306075, -42.31161272, 280.00000000",,
117,,Add,Wall,"-6.60710451, -41.71561614, 290.00000000","41.71561614, -6.60710451, 290.00000000",,
118,,Add,Wall,"41.71561614, -6.60710451, 290.00000000","6.60710451, 41.71561614, 290.00000000",,
119,,Add,Wall,"6.60710451, 41.71561614, 290.00000000","-41.71561614, 6.60710451, 290.00000000",,
120,,Add,Wall,"-41.71561614, 6.60710451, 290.00000000","-6.60710451, -41.71561614, 290.00000000",,
121,,Add,Wall,"-5.63122612, -41.10895320, 300.00000000","41.10895320, -5.63122612, 300.00000000",,
122,,Add,Wall,"41.10895320, -5.63122612, 300.00000000","5.63122612, 41.10895320, 300.00000000",,
123,,Add,Wall,"5.63122612, 41.10895320, 300.00000000","-41.10895320, 5.63122612, 300.00000000",,
124,,Add,Wall,"-41.10895320, 5.63122612, 300.00000000","-5.63122612, -41.10895320, 300.00000000",,
125,,Add,Wall,"-4.68518838, -40.49289998, 310.00000000","40.49289998, -4.68518838, 310.00000000",,
126,,Add,Wall,"40.49289998, -4.68518838, 310.00000000","4.68518838, 40.49289998, 310.00000000",,
127,,Add,Wall,"4.68518838, 40.49289998, 310.00000000","-40.49289998, 4.68518838, 310.00000000",,
128,,Add,Wall,"-40.49289998, 4.68518838, 310.00000000","-4.68518838, -40.49289998, 310.00000000",,
129,,Add,Wall,"-3.76870151, -39.86869748, 320.00000000","39.86869748, -3.76870151, 320.00000000",,
130,,Add,Wall,"39.86869748, -3.76870151, 320.00000000","3.76870151, 39.86869748, 320.00000000",,
131,,Add,Wall,"3.76870151, 39.86869748, 320.00000000","-39.86869748, 3.76870151, 320.00000000",,
132,,Add,Wall,"-39.86869748, 3.76870151, 320.00000000","-3.76870151, -39.86869748, 320.00000000",,
133,,Add,Wall,"-2.88142550, -39.23754924, 330.00000000","39.23754924, -2.88142550, 330.00000000",,
134,,Add,Wall,"39.23754924, -2.88142550, 330.00000000","2.88142550, 39.23754924, 330.00000000",,
135,,Add,Wall,"2.88142550, 39.23754924, 330.00000000","-39.23754924, 2.88142550, 330.00000000",,
136,,Add,Wall,"-39.23754924, 2.88142550, 330.00000000","-2.88142550, -39.23754924, 330.00000000",,
137,,Add,Wall,"-2.02297273, -38.60061908, 340.00000000","38.60061908, -2.02297273, 340.00000000",,
138,,Add,Wall,"38.60061908, -2.02297273, 340.00000000","2.02297273, 38.60061908, 340.00000000",,
139,,Add,Wall,"2.02297273, 38.60061908, 340.00000000","-38.60061908, 2.02297273, 340.00000000",,
140,,Add,Wall,"-38.60061908, 2.02297273, 340.00000000","-2.02297273, -38.60061908, 340.00000000",,
141,,Add,Wall,"-1.19291055, -37.95902904, 350.00000000","37.95902904, -1.19291055, 350.00000000",,
142,,Add,Wall,"37.95902904, -1.19291055, 350.00000000","1.19291055, 37.95902904, 350.00000000",,
143,,Add,Wall,"1.19291055, 37.95902904, 350.00000000","-37.95902904, 1.19291055, 350.00000000",,
144,,Add,Wall,"-37.95902904, 1.19291055, 350.00000000","-1.19291055, -37.95902904, 350.00000000",,
145,,Add,Wall,"-0.39076409, -37.31385744, 360.00000000","37.31385744, -0.39076409, 360.00000000",,
146,,Add,Wall,"37.31385744, -0.39076409, 360.00000000","0.39076409, 37.31385744, 360.00000000",,
147,,Add,Wall,"0.39076409, 37.31385744, 360.00000000","-37.31385744, 0.39076409, 360.00000000",,
148,,Add,Wall,"-37.31385744, 0.39076409, 360.00000000","-0.39076409, -37.31385744, 360.00000000",,
149,,Add,Wall,"0.38398093, -36.66613710, 370.00000000","36.66613710, 0.38398093, 370.00000000",,
150,,Add,Wall,"36.66613710, 0.38398093, 370.00000000","-0.38398093, 36.66613710, 370.00000000",,
151,,Add,Wall,"-0.38398093, 36.66613710, 370.00000000","-36.66613710, -0.38398093, 370.00000000",,
152,,Add,Wall,"-36.66613710, -0.38398093, 370.00000000","0.38398093, -36.66613710, 370.00000000",,
153,,Add,Wall,"1.13187523, -36.01685376, 380.00000000","36.01685376, 1.13187523, 380.00000000",,
154,,Add,Wall,"36.01685376, 1.13187523, 380.00000000","-1.13187523, 36.01685376, 380.00000000",,
155,,Add,Wall,"-1.13187523, 36.01685376, 380.00000000","-36.01685376, -1.13187523, 380.00000000",,
156,,Add,Wall,"-36.01685376, -1.13187523, 380.00000000","1.13187523, -36.01685376, 380.00000000",,
157,,Add,Wall,"1.85350303, -35.36694465, 390.00000000","35.36694465, 1.85350303, 390.00000000",,
158,,Add,Wall,"35.36694465, 1.85350303, 390.00000000","-1.85350303, 35.36694465, 390.00000000",,
159,,Add,Wall,"-1.85350303, 35.36694465, 390.00000000","-35.36694465, -1.85350303, 390.00000000",,
160,,Add,Wall,"-35.36694465, -1.85350303, 390.00000000","1.85350303, -35.36694465, 390.00000000",,
161,,Add,Wall,"2.54947894, -34.71729718, 400.00000000","34.71729718, 2.54947894, 400.00000000",,
162,,Add,Wall,"34.71729718, 2.54947894, 400.00000000","-2.54947894, 34.71729718, 400.00000000",,
163,,Add,Wall,"-2.54947894, 34.71729718, 400.00000000","-34.71729718, -2.54947894, 400.00000000",,
164,,Add,Wall,"-34.71729718, -2.54947894, 400.00000000","2.54947894, -34.71729718, 400.00000000",,
165,,Add,Wall,"3.22044485, -34.06874792, 410.00000000","34.06874792, 3.22044485, 410.00000000",,
166,,Add,Wall,"34.06874792, 3.22044485, 410.00000000","-3.22044485, 34.06874792, 410.00000000",,
167,,Add,Wall,"-3.22044485, 34.06874792, 410.00000000","-34.06874792, -3.22044485, 410.00000000",,
168,,Add,Wall,"-34.06874792, -3.22044485, 410.00000000","3.22044485, -34.06874792, 410.00000000",,
169,,Add,Wall,"3.86706679, -33.42208167, 420.00000000","33.42208167, 3.86706679, 420.00000000",,
170,,Add,Wall,"33.42208167, 3.86706679, 420.00000000","-3.86706679, 33.42208167, 420.00000000",,
171,,Add,Wall,"-3.86706679, 33.42208167, 420.00000000","-33.42208167, -3.86706679, 420.00000000",,
172,,Add,Wall,"-33.42208167, -3.86706679, 420.00000000","3.86706679, -33.42208167, 420.00000000",,
173,,Add,Wall,"4.49003169, -32.77803071, 430.00000000","32.77803071, 4.49003169, 430.00000000",,
174,,Add,Wall,"32.77803071, 4.49003169, 430.00000000","-4.49003169, 32.77803071, 430.00000000",,
175,,Add,Wall,"-4.49003169, 32.77803071, 430.00000000","-32.77803071, -4.49003169, 430.00000000",,
176,,Add,Wall,"-32.77803071, -4.49003169, 430.00000000","4.49003169, -32.77803071, 430.00000000",,
177,,Add,Wall,"5.09004421, -32.13727431, 440.00000000","32.13727431, 5.09004421, 440.00000000",,
178,,Add,Wall,"32.13727431, 5.09004421, 440.00000000","-5.09004421, 32.13727431, 440.00000000",,
179,,Add,Wall,"-5.09004421, 32.13727431, 440.00000000","-32.13727431, -5.09004421, 440.00000000",,
180,,Add,Wall,"-32.13727431, -5.09004421, 440.00000000","5.09004421, -32.13727431, 440.00000000",,
181,,Add,Wall,"5.66782345, -31.50043835, 450.00000000","31.50043835, 5.66782345, 450.00000000",,
182,,Add,Wall,"31.50043835, 5.66782345, 450.00000000","-5.66782345, 31.50043835, 450.00000000",,
183,,Add,Wall,"-5.66782345, 31.50043835, 450.00000000","-31.50043835, -5.66782345, 450.00000000",,
184,,Add,Wall,"-31.50043835, -5.66782345, 450.00000000","5.66782345, -31.50043835, 450.00000000",,
185,,Add,Wall,"6.22409976, -30.86809514, 460.00000000","30.86809514, 6.22409976, 460.00000000",,
186,,Add,Wall,"30.86809514, 6.22409976, 460.00000000","-6.22409976, 30.86809514, 460.00000000",,
187,,Add,Wall,"-6.22409976, 30.86809514, 460.00000000","-30.86809514, -6.22409976, 460.00000000",,
188,,Add,Wall,"-30.86809514, -6.22409976, 460.00000000","6.22409976, -30.86809514, 460.00000000",,
189,,Add,Wall,"6.75961149, -30.24076343, 470.00000000","30.24076343, 6.75961149, 470.00000000",,
190,,Add,Wall,"30.24076343, 6.75961149, 470.00000000","-6.75961149, 30.24076343, 470.00000000",,
191,,Add,Wall,"-6.75961149, 30.24076343, 470.00000000","-30.24076343, -6.75961149, 470.00000000",,
192,,Add,Wall,"-30.24076343, -6.75961149, 470.00000000","6.75961149, -30.24076343, 470.00000000",,
193,,Add,Wall,"7.27510173, -29.61890863, 480.00000000","29.61890863, 7.27510173, 480.00000000",,
194,,Add,Wall,"29.61890863, 7.27510173, 480.00000000","-7.27510173, 29.61890863, 480.00000000",,
195,,Add,Wall,"-7.27510173, 29.61890863, 480.00000000","-29.61890863, -7.27510173, 480.00000000",,
196,,Add,Wall,"-29.61890863, -7.27510173, 480.00000000","7.27510173, -29.61890863, 480.00000000",,
197,,Add,Wall,"7.77131520, -29.00294317, 490.00000000","29.00294317, 7.77131520, 490.00000000",,
198,,Add,Wall,"29.00294317, 7.77131520, 490.00000000","-7.77131520, 29.00294317, 490.00000000",,
199,,Add,Wall,"-7.77131520, 29.00294317, 490.00000000","-29.00294317, -7.77131520, 490.00000000",,
200,,Add,Wall,"-29.00294317, -7.77131520, 490.00000000","7.77131520, -29.00294317, 490.00000000",,
201,,Add,Wall,"8.24899501, -28.39322705, 500.00000000","28.39322705, 8.24899501, 500.00000000",,
202,,Add,Wall,"28.39322705, 8.24899501, 500.00000000","-8.24899501, 28.39322705, 500.00000000",,
203,,Add,Wall,"-8.24899501, 28.39322705, 500.00000000","-28.39322705, -8.24899501, 500.00000000",,
204,,Add,Wall,"-28.39322705, -8.24899501, 500.00000000","8.24899501, -28.39322705, 500.00000000",,
205,,Add,Wall,"8.70887960, -27.79006860, 510.00000000","27.79006860, 8.70887960, 510.00000000",,
206,,Add,Wall,"27.79006860, 8.70887960, 510.00000000","-8.70887960, 27.79006860, 510.00000000",,
207,,Add,Wall,"-8.70887960, 27.79006860, 510.00000000","-27.79006860, -8.70887960, 510.00000000",,
208,,Add,Wall,"-27.79006860, -8.70887960, 510.00000000","8.70887960, -27.79006860, 510.00000000",,
209,,Add,Wall,"9.15169969, -27.19372537, 520.00000000","27.19372537, 9.15169969, 520.00000000",,
210,,Add,Wall,"27.19372537, 9.15169969, 520.00000000","-9.15169969, 27.19372537, 520.00000000",,
211,,Add,Wall,"-9.15169969, 27.19372537, 520.00000000","-27.19372537, -9.15169969, 520.00000000",,
212,,Add,Wall,"-27.19372537, -9.15169969, 520.00000000","9.15169969, -27.19372537, 520.00000000",,
213,,Add,Wall,"9.57817524, -26.60440520, 530.00000000","26.60440520, 9.57817524, 530.00000000",,
214,,Add,Wall,"26.60440520, 9.57817524, 530.00000000","-9.57817524, 26.60440520, 530.00000000",,
215,,Add,Wall,"-9.57817524, 26.60440520, 530.00000000","-26.60440520, -9.57817524, 530.00000000",,
216,,Add,Wall,"-26.60440520, -9.57817524, 530.00000000","9.57817524, -26.60440520, 530.00000000",,
217,,Add,Wall,"9.98901261, -26.02226751, 540.00000000","26.02226751, 9.98901261, 540.00000000",,
218,,Add,Wall,"26.02226751, 9.98901261, 540.00000000","-9.98901261, 26.02226751, 540.00000000",,
219,,Add,Wall,"-9.98901261, 26.02226751, 540.00000000","-26.02226751, -9.98901261, 540.00000000",,
220,,Add,Wall,"-26.02226751, -9.98901261, 540.00000000","9.98901261, -26.02226751, 540.00000000",,
221,,Add,Wall,"10.38490166, -25.44742470, 550.00000000","25.44742470, 10.38490166, 550.00000000",,
222,,Add,Wall,"25.44742470, 10.38490166, 550.00000000","-10.38490166, 25.44742470, 550.00000000",,
223,,Add,Wall,"-10.38490166, 25.44742470, 550.00000000","-25.44742470, -10.38490166, 550.00000000",,
224,,Add,Wall,"-25.44742470, -10.38490166, 550.00000000","10.38490166, -25.44742470, 550.00000000",,
225,,Add,Wall,"10.76651306, -24.87994370, 560.00000000","24.87994370, 10.76651306, 560.00000000",,
226,,Add,Wall,"24.87994370, 10.76651306, 560.00000000","-10.76651306, 24.87994370, 560.00000000",,
227,,Add,Wall,"-10.76651306, 24.87994370, 560.00000000","-24.87994370, -10.76651306, 560.00000000",,
228,,Add,Wall,"-24.87994370, -10.76651306, 560.00000000","10.76651306, -24.87994370, 560.00000000",,
229,,Add,Wall,"11.13449562, -24.31984771, 570.00000000","24.31984771, 11.13449562, 570.00000000",,
230,,Add,Wall,"24.31984771, 11.13449562, 570.00000000","-11.13449562, 24.31984771, 570.00000000",,
231,,Add,Wall,"-11.13449562, 24.31984771, 570.00000000","-24.31984771, -11.13449562, 570.00000000",,
232,,Add,Wall,"-24.31984771, -11.13449562, 570.00000000","11.13449562, -24.31984771, 570.00000000",,
233,,Add,Wall,"11.48947380, -23.76711810, 580.00000000","23.76711810, 11.48947380, 580.00000000",,
234,,Add,Wall,"23.76711810, 11.48947380, 580.00000000","-11.48947380, 23.76711810, 580.00000000",,
235,,Add,Wall,"-11.48947380, 23.76711810, 580.00000000","-23.76711810, -11.48947380, 580.00000000",,
236,,Add,Wall,"-23.76711810, -11.48947380, 580.00000000","11.48947380, -23.76711810, 580.00000000",,
