RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
0.27,,Use,Points,"100.0000, 80.0000, -25.3603","100.0000, 90.0000, -37.7558","110.0000, 0.0000, 122.4268","110.0000, 10.0000, 111.1062"
0.28,,Use,Points,"110.0000, 20.0000, 102.0119","110.0000, 30.0000, 84.6663","110.0000, 40.0000, 63.5690","110.0000, 50.0000, 42.2756"
0.29,,Use,Points,"110.0000, 60.0000, 18.3259","110.0000, 70.0000, -0.9105","110.0000, 80.0000, -19.6093","110.0000, 90.0000, -33.8109"
0.30,,Use,Points,"120.0000, 0.0000, 120.9215","120.0000, 10.0000, 112.9761","120.0000, 20.0000, 100.7861","120.0000, 30.0000, 82.1704"
0.31,,Use,Points,"120.0000, 40.0000, 64.0124","120.0000, 50.0000, 39.5789","120.0000, 60.0000, 19.7135","120.0000, 70.0000, -3.2809"
0.32,,Use,Points,"120.0000, 80.0000, -19.9782","120.0000, 90.0000, -30.2030","130.0000, 0.0000, 116.2682","130.0000, 10.0000, 111.8031"
0.33,,Use,Points,"130.0000, 20.0000, 100.3106","130.0000, 30.0000, 84.1261","130.0000, 40.0000, 61.8341","130.0000, 50.0000, 44.6759"
0.34,,Use,Points,"130.0000, 60.0000, 18.7073","130.0000, 70.0000, 1.8406","130.0000, 80.0000, -12.6573","130.0000, 90.0000, -28.6260"
0.35,,Use,Points,"140.0000, 0.0000, 116.8751","140.0000, 10.0000, 109.7818","140.0000, 20.0000, 98.3276","140.0000, 30.0000, 83.8696"
0.36,,Use,Points,"140.0000, 40.0000, 62.1140","140.0000, 50.0000, 43.7609","140.0000, 60.0000, 23.1509","140.0000, 70.0000, 4.1433"
0.37,,Use,Points,"140.0000, 80.0000, -10.2432","140.0000, 90.0000, -23.0960","150.0000, 0.0000, 110.6091","150.0000, 10.0000, 104.4668"
0.38,,Use,Points,"150.0000, 20.0000, 94.8246","150.0000, 30.0000, 78.5955","150.0000, 40.0000, 61.4251","150.0000, 50.0000, 46.6089"
0.39,,Use,Points,"150.0000, 60.0000, 25.9702","150.0000, 70.0000, 9.6330","150.0000, 80.0000, -2.0429","150.0000, 90.0000, -13.4233"
0.40,,Use,Points,"160.0000, 0.0000, 110.5458","160.0000, 10.0000, 101.1625","160.0000, 20.0000, 91.9388","160.0000, 30.0000, 77.6427"
0.41,,Use,Points,"160.0000, 40.0000, 66.0979","160.0000, 50.0000, 46.6063","160.0000, 60.0000, 31.5870","160.0000, 70.0000, 13.8362"
0.42,,Use,Points,"160.0000, 80.0000, 3.5878","160.0000, 90.0000, -4.9607","170.0000, 0.0000, 105.1875","170.0000, 10.0000, 94.3811"
0.43,,Use,Points,"170.0000, 20.0000, 84.6664","170.0000, 30.0000, 75.6271","170.0000, 40.0000, 64.8333","170.0000, 50.0000, 45.9417"
0.44,,Use,Points,"170.0000, 60.0000, 37.1311","170.0000, 70.0000, 23.3721","170.0000, 80.0000, 7.7783","170.0000, 90.0000, -0.7883"
0.45,,Use,Points,"180.0000, 0.0000, 99.1691","180.0000, 10.0000, 89.5057","180.0000, 20.0000, 83.4329","180.0000, 30.0000, 69.2159"
0.46,,Use,Points,"180.0000, 40.0000, 61.3143","180.0000, 50.0000, 51.6910","180.0000, 60.0000, 35.7288","180.0000, 70.0000, 27.5042"
0.47,,Use,Points,"180.0000, 80.0000, 18.3882","180.0000, 90.0000, 10.0715","190.0000, 0.0000, 90.4814","190.0000, 10.0000, 84.8836"
0.48,,Use,Points,"190.0000, 20.0000, 77.6765","190.0000, 30.0000, 66.0834","190.0000, 40.0000, 59.0396","190.0000, 50.0000, 49.0126"
0.49,,Use,Points,"190.0000, 60.0000, 45.4089","190.0000, 70.0000, 32.5269","190.0000, 80.0000, 28.2447","190.0000, 90.0000, 21.0810"
0.50,,Add,TopographySurface,,,,
