RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
1.14,,Draw,Line,"60.00000000, 40.00000000, 10.00000000","60.00000000, 20.00000000, 10.00000000",,
1.15,,Draw,CurveArray,,,,
1.16,,Draw,Line,"20.00000000, 60.00000000, 10.00000000","40.00000000, 60.00000000, 10.00000000",,
1.17,,Draw,Line,"40.00000000, 60.00000000, 10.00000000","40.00000000, 80.00000000, 10.00000000",,
1.18,,Draw,Line,"40.00000000, 80.00000000, 10.00000000","20.00000000, 80.00000000, 10.00000000",,
1.19,,Draw,Line,"20.00000000, 80.00000000, 10.00000000","20.00000000, 60.00000000, 10.00000000",,
1.20,,Draw,CurveArray,,,,
1.21,,Draw,Line,"60.00000000, 60.00000000, 10.00000000","80.00000000, 60.00000000, 10.00000000",,
1.22,,Draw,Line,"80.00000000, 60.00000000, 10.00000000","80.00000000, 80.00000000, 10.00000000",,
1.23,,Draw,Line,"80.00000000, 80.00000000, 10.00000000","60.00000000, 80.00000000, 10.00000000",,
1.24,,Draw,Line,"60.00000000, 80.00000000, 10.00000000","60.00000000, 60.00000000, 10.00000000",,
1.25,,Add,Floor,,,,
2.0,,Draw,CurveArray,,,,
2.1,,Draw,Line,"0.00000000, 0.00000000, 20.00000000","100.00000000, 0.00000000, 20.00000000",,
2.2,,Draw,Line,"100.00000000, 0.00000000, 20.00000000","100.00000000, 100.00000000, 20.00000000",,
2.3,,Draw,Line,"100.00000000, 100.00000000, 20.00000000","0.00000000, 100.00000000, 20.00000000",,
2.4,,Draw,Line,"0.00000000, 100.00000000, 20.00000000","0.00000000, 0.00000000, 20.00000000",,
2.5,,Draw,CurveArray,,,,
2.6,,Draw,Line,"20.00000000, 20.00000000, 20.00000000","40.00000000, 20.00000000, 20.00000000",,
2.7,,Draw,Line,"40.00000000, 20.00000000, 20.00000000","40.00000000, 40.00000000, 20.00000000",,
2.8,,Draw,Line,"40.00000000, 40.00000000, 20.00000000","20.00000000, 40.00000000, 20.00000000",,
2.9,,Draw,Line,"20.00000000, 40.00000000, 20.00000000","20.00000000, 20.00000000, 20.00000000",,
2.10,,Draw,CurveArray,,,,
2.11,,Draw,Line,"60.00000000, 20.00000000, 20.00000000","80.00000000, 20.00000000, 20.00000000",,
2.12,,Draw,Line,"80.00000000, 20.00000000, 20.00000000","80.00000000, 40.00000000, 20.00000000",,
2.13,,Draw,Line,"80.00000000, 40.00000000, 20.00000000","60.00000000, 40.00000000, 20.00000000",,
2.14,,Draw,Line,"60.00000000, 40.00000000, 20.00000000","60.00000000, 20.00000000, 20.00000000",,
2.15,,Draw,CurveArray,,,,
2.16,,Draw,Line,"20.00000000, 60.00000000, 20.00000000","40.00000000, 60.00000000, 20.00000000",,
2.17,,Draw,Line,"40.00000000, 60.00000000, 20.00000000","40.00000000, 80.00000000, 20.00000000",,
2.18,,Draw,Line,"40.00000000, 80.00000000, 20.00000000","20.00000000, 80.00000000, 20.00000000",,
2.19,,Draw,Line,"20.00000000, 80.00000000, 20.00000000","20.00000000, 60.00000000, 20.00000000",,
2.20,,Draw,CurveArray,,,,
2.21,,Draw,Line,"60.00000000, 60.00000000, 20.00000000","80.00000000, 60.00000000, 20.00000000",,
2.22,,Draw,Line,"80.00000000, 60.00000000, 20.00000000","80.00000000, 80.00000000, 20.00000000",,
2.23,,Draw,Line,"80.00000000, 80.00000000, 20.00000000","60.00000000, 80.00000000, 20.00000000",,
2.24,,Draw,Line,"60.00000000, 80.00000000, 20.00000000","60.00000000, 60.00000000, 20.00000000",,
2.25,,Add,Floor,,,,
3.0,,Draw,CurveArray,,,,
3.1,,Draw,Line,"0.00000000, 0.00000000, 30.00000000","100.00000000, 0.00000000, 30.00000000",,
3.2,,Draw,Line,"100.00000000, 0.00000000, 30.00000000","100.00000000, 100.00000000, 30.00000000",,
3.3,,Draw,Line,"100.00000000, 100.00000000, 30.00000000","0.00000000, 100.00000000, 30.00000000",,
3.4,,Draw,Line,"0.00000000, 100.00000000, 30.00000000","0.00000000, 0.00000000, 30.00000000",,
3.5,,Draw,CurveArray,,,,
3.6,,Draw,Line,"20.00000000, 20.00000000, 30.00000000","40.00000000, 20.00000000, 30.00000000",,
3.7,,Draw,Line,"40.00000000, 20.00000000, 30.00000000","40.00000000, 40.00000000, 30.00000000",,
3.8,,Draw,Line,"40.00000000, 40.00000000, 30.00000000","20.00000000, 40.00000000, 30.00000000",,
3.9,,Draw,Line,"20.00000000, 40.00000000, 30.00000000","20.00000000, 20.00000000, 30.00000000",,
3.10,,Draw,CurveArray,,,,
3.11,,Draw,Line,"60.00000000, 20.00000000, 30.00000000","80.00000000, 20.00000000, 30.00000000",,
3.12,,Draw,Line,"80.00000000, 20.00000000, 30.00000000","80.00000000, 40.00000000, 30.00000000",,
3.13,,Draw,Line,"80.00000000, 40.00000000, 30.00000000","60.00000000, 40.00000000, 30.00000000",,
3.14,,Draw,Line,"60.00000000, 40.00000000, 30.00000000","60.00000000, 20.00000000, 30.00000000",,
3.15,,Draw,CurveArray,,,,
3.16,,Draw,Line,"20.00000000, 60.00000000, 30.00000000","40.00000000, 60.00000000, 30.00000000",,
3.17,,Draw,Line,"40.00000000, 60.00000000, 30.00000000","40.00000000, 80.00000000, 30.00000000",,
3.18,,Draw,Line,"40.00000000, 80.00000000, 30.00000000","20.00000000, 80.00000000, 30.00000000",,
3.19,,Draw,Line,"20.00000000, 80.00000000, 30.00000000","20.00000000, 60.00000000, 30.00000000",,
3.20,,Draw,CurveArray,,,,
3.21,,Draw,Line,"60.00000000, 60.00000000, 30.00000000","80.00000000, 60.00000000, 30.00000000",,
3.22,,Draw,Line,"80.00000000, 60.00000000, 30.00000000","80.00000000, 80.00000000, 30.00000000",,
3.23,,Draw,Line,"80.00000000, 80.00000000, 30.00000000","60.00000000, 80.00000000, 30.00000000",,
3.24,,Draw,Line,"60.00000000, 80.00000000, 30.00000000","60.00000000, 60.00000000, 30.00000000",,
3.25,,Add,Floor,,,,
4.0,,Draw,CurveArray,,,,
4.1,,Draw,Line,"0.00000000, 0.00000000, 40.00000000","100.00000000, 0.00000000, 40.00000000",,
4.2,,Draw,Line,"100.00000000, 0.00000000, 40.00000000","100.00000000, 100.00000000, 40.00000000",,
4.3,,Draw,Line,"100.00000000, 100.00000000, 40.00000000","0.00000000, 100.00000000, 40.00000000",,
4.4,,Draw,Line,"0.00000000, 100.00000000, 40.00000000","0.00000000, 0.00000000, 40.00000000",,
4.5,,Draw,CurveArray,,,,
4.6,,Draw,Line,"19.00000000, 19.00000000, 40.00000000","40.50000000, 19.00000000, 40.00000000",,
4.7,,Draw,Line,"40.50000000, 19.00000000, 40.00000000","40.50000000, 40.50000000, 40.00000000",,
4.8,,Draw,Line,"40.50000000, 40.50000000, 40.00000000","19.00000000, 40.50000000, 40.00000000",,
4.9,,Draw,Line,"19.00000000, 40.50000000, 40.00000000","19.00000000, 19.00000000, 40.00000000",,
4.10,,Draw,CurveArray,,,,
4.11,,Draw,Line,"59.50000000, 19.00000000, 40.00000000","81.00000000, 19.00000000, 40.00000000",,
4.12,,Draw,Line,"81.00000000, 19.00000000, 40.00000000","81.00000000, 40.50000000, 40.00000000",,
4.13,,Draw,Line,"81.00000000, 40.50000000, 40.00000000","59.50000000, 40.50000000, 40.00000000",,
4.14,,Draw,Line,"59.50000000, 40.50000000, 40.00000000","59.50000000, 19.00000000, 40.00000000",,
4.15,,Draw,CurveArray,,,,
4.16,,Draw,Line,"19.00000000, 59.50000000, 40.00000000","40.50000000, 59.50000000, 40.00000000",,
4.17,,Draw,Line,"40.50000000, 59.50000000, 40.00000000","40.50000000, 81.00000000, 40.00000000",,
4.18,,Draw,Line,"40.50000000, 81.00000000, 40.00000000","19.00000000, 81.00000000, 40.00000000",,
4.19,,Draw,Line,"19.00000000, 81.00000000, 40.00000000","19.00000000, 59.50000000, 40.00000000",,
4.20,,Draw,CurveArray,,,,
4.21,,Draw,Line,"59.50000000, 59.50000000, 40.00000000","81.00000000, 59.50000000, 40.00000000",,
4.22,,Draw,Line,"81.00000000, 59.50000000, 40.00000000","81.00000000, 81.00000000, 40.00000000",,
4.23,,Draw,Line,"81.00000000, 81.00000000, 40.00000000","59.50000000, 81.00000000, 40.00000000",,
4.24,,Draw,Line,"59.50000000, 81.00000000, 40.00000000","59.50000000, 59.50000000, 40.00000000",,
4.25,,Add,Floor,,,,
5.0,,Draw,CurveArray,,,,
5.1,,Draw,Line,"0.00000000, 0.00000000, 50.00000000","100.00000000, 0.00000000, 50.00000000",,
5.2,,Draw,Line,"100.00000000, 0.00000000, 50.00000000","100.00000000, 100.00000000, 50.00000000",,
5.3,,Draw,Line,"100.00000000, 100.00000000, 50.00000000","0.00000000, 100.00000000, 50.00000000",,
5.4,,Draw,Line,"0.00000000, 100.00000000, 50.00000000","0.00000000, 0.00000000, 50.00000000",,
5.5,,Draw,CurveArray,,,,
5.6,,Draw,Line,"19.00000000, 19.00000000, 50.00000000","40.50000000, 19.00000000, 50.00000000",,
5.7,,Draw,Line,"40.50000000, 19.00000000, 50.00000000","40.50000000, 40.50000000, 50.00000000",,
5.8,,Draw,Line,"40.50000000, 40.50000000, 50.00000000","19.00000000, 40.50000000, 50.00000000",,
5.9,,Draw,Line,"19.00000000, 40.50000000, 50.00000000","19.00000000, 19.00000000, 50.00000000",,
5.10,,Draw,CurveArray,,,,
5.11,,Draw,Line,"59.50000000, 19.00000000, 50.00000000","81.00000000, 19.00000000, 50.00000000",,
5.12,,Draw,Line,"81.00000000, 19.00000000, 50.00000000","81.00000000, 40.50000000, 50.00000000",,
5.13,,Draw,Line,"81.00000000, 40.50000000, 50.00000000","59.50000000, 40.50000000, 50.00000000",,
5.14,,Draw,Line,"59.50000000, 40.50000000, 50.00000000","59.50000000, 19.00000000, 50.00000000",,
5.15,,Draw,CurveArray,,,,
5.16,,Draw,Line,"19.00000000, 59.50000000, 50.00000000","40.50000000, 59.50000000, 50.00000000",,
5.17,,Draw,Line,"40.50000000, 59.50000000, 50.00000000","40.50000000, 81.00000000, 50.00000000",,
5.18,,Draw,Line,"40.50000000, 81.00000000, 50.00000000","19.00000000, 81.00000000, 50.00000000",,
5.19,,Draw,Line,"19.00000000, 81.00000000, 50.00000000","19.00000000, 59.50000000, 50.00000000",,
5.20,,Draw,CurveArray,,,,
5.21,,Draw,Line,"59.50000000, 59.50000000, 50.00000000","81.00000000, 59.50000000, 50.00000000",,
5.22,,Draw,Line,"81.00000000, 59.50000000, 50.00000000","81.00000000, 81.00000000, 50.00000000",,
5.23,,Draw,Line,"81.00000000, 81.00000000, 50.00000000","59.50000000, 81.00000000, 50.00000000",,
5.24,,Draw,Line,"59.50000000, 81.00000000, 50.00000000","59.50000000, 59.50000000, 50.00000000",,
5.25,,Add,Floor,,,,
6.0,,Draw,CurveArray,,,,
6.1,,Draw,Line,"0.00000000, 0.00000000, 60.00000000","100.00000000, 0.00000000, 60.00000000",,
6.2,,Draw,Line,"100.00000000, 0.00000000, 60.00000000","100.00000000, 100.00000000, 60.00000000",,
6.3,,Draw,Line,"100.00000000, 100.00000000, 60.00000000","0.00000000, 100.00000000, 60.00000000",,
6.4,,Draw,Line,"0.00000000, 100.00000000, 60.00000000","0.00000000, 0.00000000, 60.00000000",,
6.5,,Draw,CurveArray,,,,
6.6,,Draw,Line,"19.00000000, 19.00000000, 60.00000000","40.50000000, 19.00000000, 60.00000000",,
6.7,,Draw,Line,"40.50000000, 19.00000000, 60.00000000","40.50000000, 40.50000000, 60.00000000",,
6.8,,Draw,Line,"40.50000000, 40.50000000, 60.00000000","19.00000000, 40.50000000, 60.00000000",,
6.9,,Draw,Line,"19.00000000, 40.50000000, 60.00000000","19.00000000, 19.00000000, 60.00000000",,
6.10,,Draw,CurveArray,,,,
6.11,,Draw,Line,"59.50000000, 19.00000000, 60.00000000","81.00000000, 19.00000000, 60.00000000",,
6.12,,Draw,Line,"81.00000000, 19.00000000, 60.00000000","81.00000000, 40.50000000, 60.00000000",,
6.13,,Draw,Line,"81.00000000, 40.50000000, 60.00000000","59.50000000, 40.50000000, 60.00000000",,
6.14,,Draw,Line,"59.50000000, 40.50000000, 60.00000000","59.50000000, 19.00000000, 60.00000000",,
6.15,,Draw,CurveArray,,,,
6.16,,Draw,Line,"19.00000000, 59.50000000, 60.00000000","40.50000000, 59.50000000, 60.00000000",,
6.17,,Draw,Line,"40.50000000, 59.50000000, 60.00000000","40.50000000, 81.00000000, 60.00000000",,
6.18,,Draw,Line,"40.50000000, 81.00000000, 60.00000000","19.00000000, 81.00000000, 60.00000000",,
6.19,,Draw,Line,"19.00000000, 81.00000000, 60.00000000","19.00000000, 59.50000000, 60.00000000",,
6.20,,Draw,CurveArray,,,,
6.21,,Draw,Line,"59.50000000, 59.50000000, 60.00000000","81.00000000, 59.50000000, 60.00000000",,
6.22,,Draw,Line,"81.00000000, 59.50000000, 60.00000000","81.00000000, 81.00000000, 60.00000000",,
6.23,,Draw,Line,"81.00000000, 81.00000000, 60.00000000","59.50000000, 81.00000000, 60.00000000",,
6.24,,Draw,Line,"59.50000000, 81.00000000, 60.00000000","59.50000000, 59.50000000, 60.00000000",,
6.25,,Add,Floor,,,,
7.0,,Draw,CurveArray,,,,
7.1,,Draw,Line,"0.00000000, 0.00000000, 70.00000000","100.00000000, 0.00000000, 70.00000000",,
7.2,,Draw,Line,"100.00000000, 0.00000000, 70.00000000","100.00000000, 100.00000000, 70.00000000",,
7.3,,Draw,Line,"100.00000000, 100.00000000, 70.00000000","0.00000000, 100.00000000, 70.00000000",,
7.4,,Draw,Line,"0.00000000, 100.00000000, 70.00000000","0.00000000, 0.00000000, 70.00000000",,
7.5,,Draw,CurveArray,,,,
7.6,,Draw,Line,"18.00000000, 18.00000000, 70.00000000","41.00000000, 18.00000000, 70.00000000",,
7.7,,Draw,Line,"41.00000000, 18.00000000, 70.00000000","41.00000000, 41.00000000, 70.00000000",,
7.8,,Draw,Line,"41.00000000, 41.00000000, 70.00000000","18.00000000, 41.00000000, 70.00000000",,
7.9,,Draw,Line,"18.00000000, 41.00000000, 70.00000000","18.00000000, 18.00000000, 70.00000000",,
7.10,,Draw,CurveArray,,,,
7.11,,Draw,Line,"59.00000000, 18.00000000, 70.00000000","82.00000000, 18.00000000, 70.00000000",,
7.12,,Draw,Line,"82.00000000, 18.00000000, 70.00000000","82.00000000, 41.00000000, 70.00000000",,
7.13,,Draw,Line,"82.00000000, 41.00000000, 70.00000000","59.00000000, 41.00000000, 70.00000000",,
7.14,,Draw,Line,"59.00000000, 41.00000000, 70.00000000","59.00000000, 18.00000000, 70.00000000",,
7.15,,Draw,CurveArray,,,,
7.16,,Draw,Line,"18.00000000, 59.00000000, 70.00000000","41.00000000, 59.00000000, 70.00000000",,
7.17,,Draw,Line,"41.00000000, 59.00000000, 70.00000000","41.00000000, 82.00000000, 70.00000000",,
7.18,,Draw,Line,"41.00000000, 82.00000000, 70.00000000","18.00000000, 82.00000000, 70.00000000",,
7.19,,Draw,Line,"18.00000000, 82.00000000, 70.00000000","18.00000000, 59.00000000, 70.00000000",,
7.20,,Draw,CurveArray,,,,
7.21,,Draw,Line,"59.00000000, 59.00000000, 70.00000000","82.00000000, 59.00000000, 70.00000000",,
7.22,,Draw,Line,"82.00000000, 59.00000000, 70.00000000","82.00000000, 82.00000000, 70.00000000",,
7.23,,Draw,Line,"82.00000000, 82.00000000, 70.00000000","59.00000000, 82.00000000, 70.00000000",,
7.24,,Draw,Line,"59.00000000, 82.00000000, 70.00000000","59.00000000, 59.00000000, 70.00000000",,
7.25,,Add,Floor,,,,
8.0,,Draw,CurveArray,,,,
8.1,,Draw,Line,"0.00000000, 0.00000000, 80.00000000","100.00000000, 0.00000000, 80.00000000",,
8.2,,Draw,Line,"100.00000000, 0.00000000, 80.00000000","100.00000000, 100.00000000, 80.00000000",,
8.3,,Draw,Line,"100.00000000, 100.00000000, 80.00000000","0.00000000, 100.00000000, 80.00000000",,
8.4,,Draw,Line,"0.00000000, 100.00000000, 80.00000000","0.00000000, 0.00000000, 80.00000000",,
8.5,,Draw,CurveArray,,,,
8.6,,Draw,Line,"18.00000000, 18.00000000, 80.00000000","41.00000000, 18.00000000, 80.00000000",,
8.7,,Draw,Line,"41.00000000, 18.00000000, 80.00000000","41.00000000, 41.00000000, 80.00000000",,
8.8,,Draw,Line,"41.00000000, 41.00000000, 80.00000000","18.00000000, 41.00000000, 80.00000000",,
8.9,,Draw,Line,"18.00000000, 41.00000000, 80.00000000","18.00000000, 18.00000000, 80.00000000",,
8.10,,Draw,CurveArray,,,,
8.11,,Draw,Line,"59.00000000, 18.00000000, 80.00000000","82.00000000, 18.00000000, 80.00000000",,
8.12,,Draw,Line,"82.00000000, 18.00000000, 80.00000000","82.00000000, 41.00000000, 80.00000000",,
8.13,,Draw,Line,"82.00000000, 41.00000000, 80.00000000","59.00000000, 41.00000000, 80.00000000",,
8.14,,Draw,Line,"59.00000000, 41.00000000, 80.00000000","59.00000000, 18.00000000, 80.00000000",,
8.15,,Draw,CurveArray,,,,
8.16,,Draw,Line,"18.00000000, 59.00000000, 80.00000000","41.00000000, 59.00000000, 80.00000000",,
8.17,,Draw,Line,"41.00000000, 59.00000000, 80.00000000","41.00000000, 82.00000000, 80.00000000",,
8.18,,Draw,Line,"41.00000000, 82.00000000, 80.00000000","18.00000000, 82.00000000, 80.00000000",,
8.19,,Draw,Line,"18.00000000, 82.00000000, 80.00000000","18.00000000, 59.00000000, 80.00000000",,
8.20,,Draw,CurveArray,,,,
8.21,,Draw,Line,"59.00000000, 59.00000000, 80.00000000","82.00000000, 59.00000000, 80.00000000",,
8.22,,Draw,Line,"82.00000000, 59.00000000, 80.00000000","82.00000000, 82.00000000, 80.00000000",,
8.23,,Draw,Line,"82.00000000, 82.00000000, 80.00000000","59.00000000, 82.00000000, 80.00000000",,
8.24,,Draw,Line,"59.00000000, 82.00000000, 80.00000000","59.00000000, 59.00000000, 80.00000000",,
8.25,,Add,Floor,,,,
9.0,,Draw,CurveArray,,,,
9.1,,Draw,Line,"0.00000000, 0.00000000, 90.00000000","100.00000000, 0.00000000, 90.00000000",,
9.2,,Draw,Line,"100.00000000, 0.00000000, 90.00000000","100.00000000, 100.00000000, 90.00000000",,
9.3,,Draw,Line,"100.00000000, 100.00000000, 90.00000000","0.00000000, 100.00000000, 90.00000000",,
9.4,,Draw,Line,"0.00000000, 100.00000000, 90.00000000","0.00000000, 0.00000000, 90.00000000",,
9.5,,Draw,CurveArray,,,,
9.6,,Draw,Line,"18.00000000, 18.00000000, 90.00000000","41.00000000, 18.00000000, 90.00000000",,
9.7,,Draw,Line,"41.00000000, 18.00000000, 90.00000000","41.00000000, 41.00000000, 90.00000000",,
9.8,,Draw,Line,"41.00000000, 41.00000000, 90.00000000","18.00000000, 41.00000000, 90.00000000",,
9.9,,Draw,Line,"18.00000000, 41.00000000, 90.00000000","18.00000000, 18.00000000, 90.00000000",,
9.10,,Draw,CurveArray,,,,
9.11,,Draw,Line,"59.00000000, 18.00000000, 90.00000000","82.00000000, 18.00000000, 90.00000000",,
9.12,,Draw,Line,"82.00000000, 18.00000000, 90.00000000","82.00000000, 41.00000000, 90.00000000",,
9.13,,Draw,Line,"82.00000000, 41.00000000, 90.00000000","59.00000000, 41.00000000, 90.00000000",,
9.14,,Draw,Line,"59.00000000, 41.00000000, 90.00000000","59.00000000, 18.00000000, 90.00000000",,
9.15,,Draw,CurveArray,,,,
9.16,,Draw,Line,"18.00000000, 59.00000000, 90.00000000","41.00000000, 59.00000000, 90.00000000",,
9.17,,Draw,Line,"41.00000000, 59.00000000, 90.00000000","41.00000000, 82.00000000, 90.00000000",,
9.18,,Draw,Line,"41.00000000, 82.00000000, 90.00000000","18.00000000, 82.00000000, 90.00000000",,
9.19,,Draw,Line,"18.00000000, 82.00000000, 90.00000000","18.00000000, 59.00000000, 90.00000000",,
9.20,,Draw,CurveArray,,,,
9.21,,Draw,Line,"59.00000000, 59.00000000, 90.00000000","82.00000000, 59.00000000, 90.00000000",,
9.22,,Draw,Line,"82.00000000, 59.00000000, 90.00000000","82.00000000, 82.00000000, 90.00000000",,
9.23,,Draw,Line,"82.00000000, 82.00000000, 90.00000000","59.00000000, 82.00000000, 90.00000000",,
9.24,,Draw,Line,"59.00000000, 82.00000000, 90.00000000","59.00000000, 59.00000000, 90.00000000",,
9.25,,Add,Floor,,,,
10.0,,Draw,CurveArray,,,,
10.1,,Draw,Line,"0.00000000, 0.00000000, 100.00000000","100.00000000, 0.00000000, 100.00000000",,
10.2,,Draw,Line,"100.00000000, 0.00000000, 100.00000000","100.00000000, 100.00000000, 100.00000000",,
10.3,,Draw,Line,"100.00000000, 100.00000000, 100.00000000","0.00000000, 100.00000000, 100.00000000",,
10.4,,Draw,Line,"0.00000000, 100.00000000, 100.00000000","0.00000000, 0.00000000, 100.00000000",,
10.5,,Draw,CurveArray,,,,
10.6,,Draw,Line,"17.00000000, 17.00000000, 100.00000000","41.50000000, 17.00000000, 100.00000000",,
10.7,,Draw,Line,"41.50000000, 17.00000000, 100.00000000","41.50000000, 41.50000000, 100.00000000",,
10.8,,Draw,Line,"41.50000000, 41.50000000, 100.00000000","17.00000000, 41.50000000, 100.00000000",,
10.9,,Draw,Line,"17.00000000, 41.50000000, 100.00000000","17.00000000, 17.00000000, 100.00000000",,
10.10,,Draw,CurveArray,,,,
10.11,,Draw,Line,"58.50000000, 17.00000000, 100.00000000","83.00000000, 17.00000000, 100.00000000",,
10.12,,Draw,Line,"83.00000000, 17.00000000, 100.00000000","83.00000000, 41.50000000, 100.00000000",,
10.13,,Draw,Line,"83.00000000, 41.50000000, 100.00000000","58.50000000, 41.50000000, 100.00000000",,
10.14,,Draw,Line,"58.50000000, 41.50000000, 100.00000000","58.50000000, 17.00000000, 100.00000000",,
10.15,,Draw,CurveArray,,,,
10.16,,Draw,Line,"17.00000000, 58.50000000, 100.00000000","41.50000000, 58.50000000, 100.00000000",,
10.17,,Draw,Line,"41.50000000, 58.50000000, 100.00000000","41.50000000, 83.00000000, 100.00000000",,
10.18,,Draw,Line,"41.50000000, 83.00000000, 100.00000000","17.00000000, 83.00000000, 100.00000000",,
10.19,,Draw,Line,"17.00000000, 83.00000000, 100.00000000","17.00000000, 58.50000000, 100.00000000",,
10.20,,Draw,CurveArray,,,,
10.21,,Draw,Line,"58.50000000, 58.50000000, 100.00000000","83.00000000, 58.50000000, 100.00000000",,
10.22,,Draw,Line,"83.00000000, 58.50000000, 100.00000000","83.00000000, 83.00000000, 100.00000000",,
10.23,,Draw,Line,"83.00000000, 83.00000000, 100.00000000","58.50000000, 83.00000000, 100.00000000",,
10.24,,Draw,Line,"58.50000000, 83.00000000, 100.00000000","58.50000000, 58.50000000, 100.00000000",,
10.25,,Add,Floor,,,,
11.0,,Draw,CurveArray,,,,
11.1,,Draw,Line,"0.00000000, 0.00000000, 110.00000000","100.00000000, 0.00000000, 110.00000000",,
11.2,,Draw,Line,"100.00000000, 0.00000000, 110.00000000","100.00000000, 100.00000000, 110.00000000",,
11.3,,Draw,Line,"100.00000000, 100.00000000, 110.00000000","0.00000000, 100.00000000, 110.00000000",,
11.4,,Draw,Line,"0.00000000, 100.00000000, 110.00000000","0.00000000, 0.00000000, 110.00000000",,
11.5,,Draw,CurveArray,,,,
11.6,,Draw,Line,"17.00000000, 17.00000000, 110.00000000","41.50000000, 17.00000000, 110.00000000",,
11.7,,Draw,Line,"41.50000000, 17.00000000, 110.00000000","41.50000000, 41.50000000, 110.00000000",,
11.8,,Draw,Line,"41.50000000, 41.50000000, 110.00000000","17.00000000, 41.50000000, 110.00000000",,
11.9,,Draw,Line,"17.00000000, 41.50000000, 110.00000000","17.00000000, 17.00000000, 110.00000000",,
11.10,,Draw,CurveArray,,,,
11.11,,Draw,Line,"58.50000000, 17.00000000, 110.00000000","83.00000000, 17.00000000, 110.00000000",,
11.12,,Draw,Line,"83.00000000, 17.00000000, 110.00000000","83.00000000, 41.50000000, 110.00000000",,
