RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
0.24,,Use,Points,"40.0000, 160.0000, 40.4426","40.0000, 170.0000, 39.6225","40.0000, 180.0000, 39.2848","40.0000, 190.0000, 39.0788"
0.25,,Use,Points,"50.0000, 0.0000, 49.1677","50.0000, 10.0000, 49.3204","50.0000, 20.0000, 49.3707","50.0000, 30.0000, 48.5826"
0.26,,Use,Points,"50.0000, 40.0000, 48.1386","50.0000, 50.0000, 47.5994","50.0000, 60.0000, 47.1764","50.0000, 70.0000, 46.6590"
0.27,,Use,Points,"50.0000, 80.0000, 45.4635","50.0000, 90.0000, 44.4914","50.0000, 100.0000, 43.9094","50.0000, 110.0000, 43.0602"
0.28,,Use,Points,"50.0000, 120.0000, 43.2271","50.0000, 130.0000, 41.8851","50.0000, 140.0000, 41.0053","50.0000, 150.0000, 41.3783"
0.29,,Use,Points,"50.0000, 160.0000, 40.8063","50.0000, 170.0000, 40.4537","50.0000, 180.0000, 40.1082","50.0000, 190.0000, 39.3848"
0.3,,Use,Points,"60.0000, 0.0000, 50.9646","60.0000, 10.0000, 50.9909","60.0000, 20.0000, 50.3153","60.0000, 30.0000, 49.6448"
0.31,,Use,Points,"60.0000, 40.0000, 49.2368","60.0000, 50.0000, 48.5720","60.0000, 60.0000, 47.9533","60.0000, 70.0000, 47.3885"
0.32,,Use,Points,"60.0000, 80.0000, 47.0631","60.0000, 90.0000, 46.2821","60.0000, 100.0000, 45.1906","60.0000, 110.0000, 43.8785"
0.33,,Use,Points,"60.0000, 120.0000, 43.0902","60.0000, 130.0000, 42.4757","60.0000, 140.0000, 42.1855","60.0000, 150.0000, 41.2630"
0.34,,Use,Points,"60.0000, 160.0000, 40.5649","60.0000, 170.0000, 39.9589","60.0000, 180.0000, 39.3308","60.0000, 190.0000, 39.5642"
0.35,,Use,Points,"70.0000, 0.0000, 52.8126","70.0000, 10.0000, 52.8756","70.0000, 20.0000, 52.5545","70.0000, 30.0000, 51.7933"
0.36,,Use,Points,"70.0000, 40.0000, 51.3296","70.0000, 50.0000, 50.7034","70.0000, 60.0000, 49.0558","70.0000, 70.0000, 48.2011"
0.37,,Use,Points,"70.0000, 80.0000, 47.2646","70.0000, 90.0000, 46.8790","70.0000, 100.0000, 45.7952","70.0000, 110.0000, 44.8117"
0.38,,Use,Points,"70.0000, 120.0000, 43.3635","70.0000, 130.0000, 42.8371","70.0000, 140.0000, 42.0851","70.0000, 150.0000, 41.3643"
0.39,,Use,Points,"70.0000, 160.0000, 40.3411","70.0000, 170.0000, 40.3010","70.0000, 180.0000, 39.2647","70.0000, 190.0000, 38.9452"
0.4,,Use,Points,"80.0000, 0.0000, 54.2115","80.0000, 10.0000, 53.9051","80.0000, 20.0000, 54.1266","80.0000, 30.0000, 52.9962"
0.41,,Use,Points,"80.0000, 40.0000, 52.2825","80.0000, 50.0000, 52.0769","80.0000, 60.0000, 50.9957","80.0000, 70.0000, 49.6914"
0.42,,Use,Points,"80.0000, 80.0000, 48.5098","80.0000, 90.0000, 47.4009","80.0000, 100.0000, 46.3215","80.0000, 110.0000, 45.2288"
0.43,,Use,Points,"80.0000, 120.0000, 44.4236","80.0000, 130.0000, 42.8310","80.0000, 140.0000, 42.6970","80.0000, 150.0000, 41.3785"
0.44,,Use,Points,"80.0000, 160.0000, 40.7663","80.0000, 170.0000, 39.9976","80.0000, 180.0000, 39.0571","80.0000, 190.0000, 38.6747"
0.45,,Use,Points,"90.0000, 0.0000, 55.5716","90.0000, 10.0000, 55.3203","90.0000, 20.0000, 55.0540","90.0000, 30.0000, 54.3352"
0.46,,Use,Points,"90.0000, 40.0000, 53.7309","90.0000, 50.0000, 52.6038","90.0000, 60.0000, 51.6279","90.0000, 70.0000, 51.1823"
0.47,,Use,Points,"90.0000, 80.0000, 50.0874","90.0000, 90.0000, 48.2610","90.0000, 100.0000, 47.1051","90.0000, 110.0000, 46.2153"
0.48,,Use,Points,"90.0000, 120.0000, 44.4631","90.0000, 130.0000, 44.0442","90.0000, 140.0000, 42.5972","90.0000, 150.0000, 41.3207"
0.49,,Use,Points,"90.0000, 160.0000, 41.0994","90.0000, 170.0000, 39.9647","90.0000, 180.0000, 39.1090","90.0000, 190.0000, 39.1924"
0.5,,Use,Points,"100.0000, 0.0000, 57.2140","100.0000, 10.0000, 57.3458","100.0000, 20.0000, 56.9855","100.0000, 30.0000, 56.3190"
0.51,,Use,Points,"100.0000, 40.0000, 55.0358","100.0000, 50.0000, 53.9469","100.0000, 60.0000, 53.5704","100.0000, 70.0000, 52.4389"
0.52,,Use,Points,"100.0000, 80.0000, 50.7173","100.0000, 90.0000, 48.9277","100.0000, 100.0000, 48.4624","100.0000, 110.0000, 46.8772"
0.53,,Use,Points,"100.0000, 120.0000, 45.4991","100.0000, 130.0000, 43.6436","100.0000, 140.0000, 42.6975","100.0000, 150.0000, 41.4529"
0.54,,Use,Points,"100.0000, 160.0000, 41.2516","100.0000, 170.0000, 40.1625","100.0000, 180.0000, 39.7572","100.0000, 190.0000, 38.4567"
0.55,,Use,Points,"110.0000, 0.0000, 59.3641","110.0000, 10.0000, 59.1673","110.0000, 20.0000, 58.2243","110.0000, 30.0000, 56.9737"
0.56,,Use,Points,"110.0000, 40.0000, 56.9782","110.0000, 50.0000, 55.6171","110.0000, 60.0000, 53.9978","110.0000, 70.0000, 53.2495"
0.57,,Use,Points,"110.0000, 80.0000, 51.6847","110.0000, 90.0000, 50.3785","110.0000, 100.0000, 48.8311","110.0000, 110.0000, 46.9308"
0.58,,Use,Points,"110.0000, 120.0000, 45.6494","110.0000, 130.0000, 44.3382","110.0000, 140.0000, 42.8177","110.0000, 150.0000, 41.9635"
0.59,,Use,Points,"110.0000, 160.0000, 40.8184","110.0000, 170.0000, 40.1085","110.0000, 180.0000, 39.7265","110.0000, 190.0000, 38.4444"
0.6,,Use,Points,"120.0000, 0.0000, 60.3126","120.0000, 10.0000, 59.8725","120.0000, 20.0000, 59.3709","120.0000, 30.0000, 59.1174"
0.61,,Use,Points,"120.0000, 40.0000, 57.6528","120.0000, 50.0000, 56.8423","120.0000, 60.0000, 54.9774","120.0000, 70.0000, 53.6391"
0.62,,Use,Points,"120.0000, 80.0000, 52.6639","120.0000, 90.0000, 50.9273","120.0000, 100.0000, 49.3158","120.0000, 110.0000, 47.6751"
0.63,,Use,Points,"120.0000, 120.0000, 46.4941","120.0000, 130.0000, 44.5720","120.0000, 140.0000, 43.1666","120.0000, 150.0000, 41.9905"
0.64,,Use,Points,"120.0000, 160.0000, 40.7243","120.0000, 170.0000, 40.4287","120.0000, 180.0000, 39.7481","120.0000, 190.0000, 39.0094"
0.65,,Use,Points,"130.0000, 0.0000, 61.5450","130.0000, 10.0000, 61.2882","130.0000, 20.0000, 60.9029","130.0000, 30.0000, 60.4904"
0.66,,Use,Points,"130.0000, 40.0000, 59.0884","130.0000, 50.0000, 58.2211","130.0000, 60.0000, 56.4959","130.0000, 70.0000, 54.9148"
0.67,,Use,Points,"130.0000, 80.0000, 54.0013","130.0000, 90.0000, 52.2971","130.0000, 100.0000, 50.5827","130.0000, 110.0000, 48.5046"
0.68,,Use,Points,"130.0000, 120.0000, 47.2696","130.0000, 130.0000, 45.7064","130.0000, 140.0000, 44.4066","130.0000, 150.0000, 42.6741"
0.69,,Use,Points,"130.0000, 160.0000, 41.5572","130.0000, 170.0000, 40.6113","130.0000, 180.0000, 39.7567","130.0000, 190.0000, 38.7082"
0.7,,Use,Points,"140.0000, 0.0000, 63.5032","140.0000, 10.0000, 62.5624","140.0000, 20.0000, 61.9325","140.0000, 30.0000, 61.0621"
0.71,,Use,Points,"140.0000, 40.0000, 60.1566","140.0000, 50.0000, 58.8908","140.0000, 60.0000, 57.6884","140.0000, 70.0000, 55.7494"
0.72,,Use,Points,"140.0000, 80.0000, 54.1969","140.0000, 90.0000, 53.1700","140.0000, 100.0000, 50.8960","140.0000, 110.0000, 49.3892"
0.73,,Use,Points,"140.0000, 120.0000, 47.7631","140.0000, 130.0000, 45.6134","140.0000, 140.0000, 44.0241","140.0000, 150.0000, 42.4803"
0.74,,Use,Points,"140.0000, 160.0000, 41.9297","140.0000, 170.0000, 40.5195","140.0000, 180.0000, 39.5446","140.0000, 190.0000, 39.0403"
0.75,,Use,Points,"150.0000, 0.0000, 64.4262","150.0000, 10.0000, 64.4533","150.0000, 20.0000, 63.1363","150.0000, 30.0000, 62.7824"
0.76,,Use,Points,"150.0000, 40.0000, 61.5033","150.0000, 50.0000, 60.5601","150.0000, 60.0000, 58.6167","150.0000, 70.0000, 57.3611"
0.77,,Use,Points,"150.0000, 80.0000, 55.0315","150.0000, 90.0000, 53.6140","150.0000, 100.0000, 51.8059","150.0000, 110.0000, 49.7657"
0.78,,Use,Points,"150.0000, 120.0000, 47.6664","150.0000, 130.0000, 46.4683","150.0000, 140.0000, 44.4264","150.0000, 150.0000, 43.7487"
0.79,,Use,Points,"150.0000, 160.0000, 41.5589","150.0000, 170.0000, 40.6637","150.0000, 180.0000, 39.9835","150.0000, 190.0000, 38.8999"
0.8,,Use,Points,"160.0000, 0.0000, 65.7764","160.0000, 10.0000, 65.2734","160.0000, 20.0000, 64.3204","160.0000, 30.0000, 63.3143"
0.81,,Use,Points,"160.0000, 40.0000, 62.5865","160.0000, 50.0000, 60.9246","160.0000, 60.0000, 59.8871","160.0000, 70.0000, 58.1137"
0.82,,Use,Points,"160.0000, 80.0000, 56.3800","160.0000, 90.0000, 54.8254","160.0000, 100.0000, 52.8400","160.0000, 110.0000, 50.3590"
0.83,,Use,Points,"160.0000, 120.0000, 48.6759","160.0000, 130.0000, 46.7074","160.0000, 140.0000, 44.9270","160.0000, 150.0000, 44.1649"
0.84,,Use,Points,"160.0000, 160.0000, 41.9182","160.0000, 170.0000, 41.2089","160.0000, 180.0000, 40.3992","160.0000, 190.0000, 39.4524"
0.85,,Use,Points,"170.0000, 0.0000, 67.6278","170.0000, 10.0000, 66.9384","170.0000, 20.0000, 66.3755","170.0000, 30.0000, 65.0887"
0.86,,Use,Points,"170.0000, 40.0000, 63.5369","170.0000, 50.0000, 61.8108","170.0000, 60.0000, 60.7771","170.0000, 70.0000, 58.6184"
0.87,,Use,Points,"170.0000, 80.0000, 56.7065","170.0000, 90.0000, 54.9509","170.0000, 100.0000, 53.7474","170.0000, 110.0000, 51.2715"
0.88,,Use,Points,"170.0000, 120.0000, 49.7835","170.0000, 130.0000, 47.2292","170.0000, 140.0000, 45.5593","170.0000, 150.0000, 44.6568"
0.89,,Use,Points,"170.0000, 160.0000, 42.9612","170.0000, 170.0000, 41.1705","170.0000, 180.0000, 40.2855","170.0000, 190.0000, 39.6503"
0.9,,Use,Points,"180.0000, 0.0000, 68.0822","180.0000, 10.0000, 68.1456","180.0000, 20.0000, 66.6442","180.0000, 30.0000, 65.6893"
0.91,,Use,Points,"180.0000, 40.0000, 64.8943","180.0000, 50.0000, 63.0431","180.0000, 60.0000, 62.0266","180.0000, 70.0000, 60.1303"
0.92,,Use,Points,"180.0000, 80.0000, 57.8725","180.0000, 90.0000, 55.7120","180.0000, 100.0000, 54.3942","180.0000, 110.0000, 52.0552"
0.93,,Use,Points,"180.0000, 120.0000, 50.1742","180.0000, 130.0000, 47.7403","180.0000, 140.0000, 46.1403","180.0000, 150.0000, 44.7725"
0.94,,Use,Points,"180.0000, 160.0000, 43.1117","180.0000, 170.0000, 41.9252","180.0000, 180.0000, 41.1766","180.0000, 190.0000, 40.1269"
0.95,,Use,Points,"190.0000, 0.0000, 69.5572","190.0000, 10.0000, 68.8895","190.0000, 20.0000, 68.0255","190.0000, 30.0000, 66.8439"
0.96,,Use,Points,"190.0000, 40.0000, 66.1054","190.0000, 50.0000, 64.0467","190.0000, 60.0000, 62.3683","190.0000, 70.0000, 60.4471"
0.97,,Use,Points,"190.0000, 80.0000, 58.2810","190.0000, 90.0000, 56.4942","190.0000, 100.0000, 54.5120","190.0000, 110.0000, 53.1685"
0.98,,Use,Points,"190.0000, 120.0000, 50.5190","190.0000, 130.0000, 48.6141","190.0000, 140.0000, 46.7308","190.0000, 150.0000, 44.8896"
0.99,,Use,Points,"190.0000, 160.0000, 43.9434","190.0000, 170.0000, 42.7811","190.0000, 180.0000, 41.9649","190.0000, 190.0000, 40.1897"
0.1,,Use,Points,"200.0000, 0.0000, 70.1390","200.0000, 10.0000, 70.1923","200.0000, 20.0000, 69.2691","200.0000, 30.0000, 68.2949"
0.101,,Use,Points,"200.0000, 40.0000, 66.4508","200.0000, 50.0000, 65.0182","200.0000, 60.0000, 63.7192","200.0000, 70.0000, 61.8539"
0.102,,Use,Points,"200.0000, 80.0000, 60.0130","200.0000, 90.0000, 57.7826","200.0000, 100.0000, 55.6052","200.0000, 110.0000, 53.1880"
0.103,,Use,Points,"200.0000, 120.0000, 51.2991","200.0000, 130.0000, 49.7112","200.0000, 140.0000, 47.8635","200.0000, 150.0000, 46.1162"
0.104,,Use,Points,"200.0000, 160.0000, 44.2558","200.0000, 170.0000, 43.3544","200.0000, 180.0000, 41.7882","200.0000, 190.0000, 40.9544"
0.105,,Use,Points,"210.0000, 0.0000, 71.9197","210.0000, 10.0000, 70.9963","210.0000, 20.0000, 70.2271","210.0000, 30.0000, 68.5183"
0.106,,Use,Points,"210.0000, 40.0000, 67.9201","210.0000, 50.0000, 66.3654","210.0000, 60.0000, 63.9604","210.0000, 70.0000, 62.1622"
0.107,,Use,Points,"210.0000, 80.0000, 60.7144","210.0000, 90.0000, 58.0165","210.0000, 100.0000, 56.6478","210.0000, 110.0000, 54.2290"
0.108,,Use,Points,"210.0000, 120.0000, 51.9988","210.0000, 130.0000, 50.2580","210.0000, 140.0000, 48.0835","210.0000, 150.0000, 46.8483"
0.109,,Use,Points,"210.0000, 160.0000, 45.2944","210.0000, 170.0000, 43.8019","210.0000, 180.0000, 42.0944","210.0000, 190.0000, 41.6716"
0.11,,Use,Points,"220.0000, 0.0000, 72.4080","220.0000, 10.0000, 71.7498","220.0000, 20.0000, 70.6169","220.0000, 30.0000, 69.4325"
0.111,,Use,Points,"220.0000, 40.0000, 68.3951","220.0000, 50.0000, 66.2437","220.0000, 60.0000, 65.0693","220.0000, 70.0000, 63.1825"
0.112,,Use,Points,"220.0000, 80.0000, 61.2258","220.0000, 90.0000, 59.1484","220.0000, 100.0000, 57.2178","220.0000, 110.0000, 55.2491"
0.113,,Use,Points,"220.0000, 120.0000, 52.7878","220.0000, 130.0000, 51.0308","220.0000, 140.0000, 48.6051","220.0000, 150.0000, 47.2301"
0.114,,Use,Points,"220.0000, 160.0000, 45.2290","220.0000, 170.0000, 44.3974","220.0000, 180.0000, 43.6365","220.0000, 190.0000, 42.2142"
0.115,,Use,Points,"230.0000, 0.0000, 72.9202","230.0000, 10.0000, 72.5590","230.0000, 20.0000, 72.0780","230.0000, 30.0000, 70.6797"
0.116,,Use,Points,"230.0000, 40.0000, 69.3871","230.0000, 50.0000, 67.0424","230.0000, 60.0000, 66.1384","230.0000, 70.0000, 64.1698"
0.117,,Use,Points,"230.0000, 80.0000, 61.8627","230.0000, 90.0000, 60.3148","230.0000, 100.0000, 58.1776","230.0000, 110.0000, 55.8904"
0.118,,Use,Points,"230.0000, 120.0000, 53.8341","230.0000, 130.0000, 51.9163","230.0000, 140.0000, 50.0347","230.0000, 150.0000, 47.9053"
0.119,,Use,Points,"230.0000, 160.0000, 46.2849","230.0000, 170.0000, 45.0749","230.0000, 180.0000, 44.0084","230.0000, 190.0000, 43.4162"
0.12,,Use,Points,"240.0000, 0.0000, 73.8879","240.0000, 10.0000, 73.4956","240.0000, 20.0000, 72.5828","240.0000, 30.0000, 70.9544"
0.121,,Use,Points,"240.0000, 40.0000, 69.7583","240.0000, 50.0000, 67.7787","240.0000, 60.0000, 66.1138","240.0000, 70.0000, 64.8323"
0.122,,Use,Points,"240.0000, 80.0000, 62.6372","240.0000, 90.0000, 60.9169","240.0000, 100.0000, 58.7531","240.0000, 110.0000, 56.1240"
0.123,,Use,Points,"240.0000, 120.0000, 54.5406","240.0000, 130.0000, 52.4885","240.0000, 140.0000, 50.3064","240.0000, 150.0000, 48.2762"
0.124,,Use,Points,"240.0000, 160.0000, 47.2701","240.0000, 170.0000, 45.9086","240.0000, 180.0000, 44.6165","240.0000, 190.0000, 43.7694"
0.125,,Use,Points,"250.0000, 0.0000, 74.3755","250.0000, 10.0000, 74.2835","250.0000, 20.0000, 72.6272","250.0000, 30.0000, 71.9618"
0.126,,Use,Points,"250.0000, 40.0000, 70.6000","250.0000, 50.0000, 69.3891","250.0000, 60.0000, 66.7857","250.0000, 70.0000, 65.4535"
0.127,,Use,Points,"250.0000, 80.0000, 63.7196","250.0000, 90.0000, 61.5249","250.0000, 100.0000, 58.8625","250.0000, 110.0000, 57.1855"
0.128,,Use,Points,"250.0000, 120.0000, 55.5867","250.0000, 130.0000, 53.6654","250.0000, 140.0000, 50.8617","250.0000, 150.0000, 49.5865"
0.129,,Use,Points,"250.0000, 160.0000, 48.3180","250.0000, 170.0000, 46.8429","250.0000, 180.0000, 45.2401","250.0000, 190.0000, 44.7667"
0.13,,Use,Points,"260.0000, 0.0000, 75.8281","260.0000, 10.0000, 74.3088","260.0000, 20.0000, 73.4560","260.0000, 30.0000, 72.6177"
0.131,,Use,Points,"260.0000, 40.0000, 70.8241","260.0000, 50.0000, 69.7662","260.0000, 60.0000, 67.3942","260.0000, 70.0000, 65.6277"
0.132,,Use,Points,"260.0000, 80.0000, 64.0625","260.0000, 90.0000, 62.3429","260.0000, 100.0000, 60.3417","260.0000, 110.0000, 58.2252"
0.133,,Use,Points,"260.0000, 120.0000, 55.4988","260.0000, 130.0000, 53.5483","260.0000, 140.0000, 52.4713","260.0000, 150.0000, 50.5436"
0.134,,Use,Points,"260.0000, 160.0000, 49.0032","260.0000, 170.0000, 47.1438","260.0000, 180.0000, 46.4808","260.0000, 190.0000, 45.3325"
0.135,,Use,Points,"270.0000, 0.0000, 76.4748","270.0000, 10.0000, 75.2359","270.0000, 20.0000, 74.6090","270.0000, 30.0000, 73.3658"
0.136,,Use,Points,"270.0000, 40.0000, 71.9146","270.0000, 50.0000, 69.9014","270.0000, 60.0000, 68.2319","270.0000, 70.0000, 66.8407"
0.137,,Use,Points,"270.0000, 80.0000, 64.7989","270.0000, 90.0000, 63.0611","270.0000, 100.0000, 60.4588","270.0000, 110.0000, 59.1057"
0.138,,Use,Points,"270.0000, 120.0000, 56.5710","270.0000, 130.0000, 55.0489","270.0000, 140.0000, 53.1831","270.0000, 150.0000, 51.8242"
0.139,,Use,Points,"270.0000, 160.0000, 49.8034","270.0000, 170.0000, 48.3897","270.0000, 180.0000, 47.1302","270.0000, 190.0000, 46.6634"
0.14,,Use,Points,"280.0000, 0.0000, 77.0145","280.0000, 10.0000, 76.2632","280.0000, 20.0000, 74.4192","280.0000, 30.0000, 73.1740"
0.141,,Use,Points,"280.0000, 40.0000, 72.6080","280.0000, 50.0000, 70.5642","280.0000, 60.0000, 69.0088","280.0000, 70.0000, 67.6711"
0.142,,Use,Points,"280.0000, 80.0000, 65.0762","280.0000, 90.0000, 63.4138","280.0000, 100.0000, 61.8828","280.0000, 110.0000, 59.6940"
0.143,,Use,Points,"280.0000, 120.0000, 57.1450","280.0000, 130.0000, 56.0210","280.0000, 140.0000, 54.2632","280.0000, 150.0000, 52.2079"
0.144,,Use,Points,"280.0000, 160.0000, 50.5635","280.0000, 170.0000, 49.3799","280.0000, 180.0000, 48.6180","280.0000, 190.0000, 47.6778"
0.145,,Use,Points,"290.0000, 0.0000, 77.0498","290.0000, 10.0000, 76.1476","290.0000, 20.0000, 75.3505","290.0000, 30.0000, 74.3072"
0.146,,Use,Points,"290.0000, 40.0000, 72.8420","290.0000, 50.0000, 71.7290","290.0000, 60.0000, 69.5827","290.0000, 70.0000, 67.7345"
0.147,,Use,Points,"290.0000, 80.0000, 65.9483","290.0000, 90.0000, 64.4948","290.0000, 100.0000, 61.8425","290.0000, 110.0000, 59.9852"
0.148,,Use,Points,"290.0000, 120.0000, 58.6937","290.0000, 130.0000, 56.8678","290.0000, 140.0000, 54.9390","290.0000, 150.0000, 53.7238"
0.149,,Use,Points,"290.0000, 160.0000, 51.6127","290.0000, 170.0000, 50.6840","290.0000, 180.0000, 49.6489","290.0000, 190.0000, 48.0876"
0.15,,Use,Points,"300.0000, 0.0000, 77.8649","300.0000, 10.0000, 76.6059","300.0000, 20.0000, 75.7436","300.0000, 30.0000, 74.1663"
0.151,,Use,Points,"300.0000, 40.0000, 73.6401","300.0000, 50.0000, 71.7993","300.0000, 60.0000, 70.4759","300.0000, 70.0000, 68.4721"
0.152,,Use,Points,"300.0000, 80.0000, 67.0615","300.0000, 90.0000, 64.5725","300.0000, 100.0000, 63.1697","300.0000, 110.0000, 60.6570"
0.153,,Use,Points,"300.0000, 120.0000, 59.3645","300.0000, 130.0000, 57.4608","300.0000, 140.0000, 55.8078","300.0000, 150.0000, 54.3121"
0.154,,Use,Points,"300.0000, 160.0000, 52.6835","300.0000, 170.0000, 51.3677","300.0000, 180.0000, 50.2505","300.0000, 190.0000, 49.6518"
0.155,,Use,Points,"310.0000, 0.0000, 78.3748","310.0000, 10.0000, 76.7357","310.0000, 20.0000, 76.1264","310.0000, 30.0000, 74.8076"
0.156,,Use,Points,"310.0000, 40.0000, 73.5098","310.0000, 50.0000, 72.4503","310.0000, 60.0000, 71.0835","310.0000, 70.0000, 68.8234"
0.157,,Use,Points,"310.0000, 80.0000, 67.0423","310.0000, 90.0000, 65.8837","310.0000, 100.0000, 63.3139","310.0000, 110.0000, 61.9833"
0.158,,Use,Points,"310.0000, 120.0000, 60.2506","310.0000, 130.0000, 58.5158","310.0000, 140.0000, 56.5072","310.0000, 150.0000, 54.8565"
0.159,,Use,Points,"310.0000, 160.0000, 54.1895","310.0000, 170.0000, 52.4910","310.0000, 180.0000, 51.6608","310.0000, 190.0000, 49.9014"
0.16,,Use,Points,"320.0000, 0.0000, 78.0354","320.0000, 10.0000, 77.9567","320.0000, 20.0000, 76.4711","320.0000, 30.0000, 75.0194"
0.161,,Use,Points,"320.0000, 40.0000, 73.7158","320.0000, 50.0000, 72.2356","320.0000, 60.0000, 71.2551","320.0000, 70.0000, 69.3910"
0.162,,Use,Points,"320.0000, 80.0000, 67.6973","320.0000, 90.0000, 66.7159","320.0000, 100.0000, 64.5716","320.0000, 110.0000, 63.2270"
0.163,,Use,Points,"320.0000, 120.0000, 60.8924","320.0000, 130.0000, 58.9764","320.0000, 140.0000, 57.8378","320.0000, 150.0000, 56.5414"
0.164,,Use,Points,"320.0000, 160.0000, 55.3169","320.0000, 170.0000, 53.3354","320.0000, 180.0000, 52.7701","320.0000, 190.0000, 51.1810"
0.165,,Use,Points,"330.0000, 0.0000, 78.8581","330.0000, 10.0000, 77.8553","330.0000, 20.0000, 76.5958","330.0000, 30.0000, 75.2142"
0.166,,Use,Points,"330.0000, 40.0000, 74.0795","330.0000, 50.0000, 72.7151","330.0000, 60.0000, 71.5768","330.0000, 70.0000, 69.6075"
0.167,,Use,Points,"330.0000, 80.0000, 68.2610","330.0000, 90.0000, 66.7827","330.0000, 100.0000, 65.4685","330.0000, 110.0000, 64.0591"
0.168,,Use,Points,"330.0000, 120.0000, 62.1161","330.0000, 130.0000, 60.3374","330.0000, 140.0000, 59.1072","330.0000, 150.0000, 57.8595"
0.169,,Use,Points,"330.0000, 160.0000, 56.1881","330.0000, 170.0000, 54.6371","330.0000, 180.0000, 53.3662","330.0000, 190.0000, 52.4407"
0.17,,Use,Points,"340.0000, 0.0000, 78.6728","340.0000, 10.0000, 78.2276","340.0000, 20.0000, 76.6368","340.0000, 30.0000, 75.7341"
0.171,,Use,Points,"340.0000, 40.0000, 74.5440","340.0000, 50.0000, 73.0777","340.0000, 60.0000, 71.7840","340.0000, 70.0000, 70.6237"
